statenum,casenum,vnumber,pnumber,city,heavytruck,numfatal,body,cargo,gvwrating,mcinnnum,regstate,vin,make,model,modelyr,contribcirc
9,242,1,1,700,0,1,4,0,0,0,36,WBAPK535X9A5,34,34,2009,0
9,242,1,2,700,0,1,4,0,0,0,36,WBAPK535X9A5,34,34,2009,0
9,246,1,1,700,1,1,20,0,0,0,36,4T3ZF13C1WU0,49,442,1998,0
9,248,1,1,425,0,1,4,0,0,0,36,JA3AJ26EX6U0,52,46,2006,0
9,249,1,1,170,0,1,14,0,0,0,36,5GADT13S8621,18,402,2006,0
9,249,2,1,170,0,1,15,0,0,0,36,1D4HB58D54F2,7,422,2004,0
9,249,2,2,170,0,1,15,0,0,0,36,1D4HB58D54F2,7,422,2004,0
9,249,3,1,170,0,1,14,0,0,0,36,1FMCU93186KB,12,402,2006,0
12,1936,1,1,0,0,2,4,0,0,0,36,1N4AA5AP8AC8,35,39,2010,0
12,1936,1,2,0,0,2,4,0,0,0,36,1N4AA5AP8AC8,35,39,2010,0
12,1981,2,1,3190,0,1,20,0,0,0,36,1B4GP253X2B5,7,442,2002,0
12,1981,2,2,3190,0,1,20,0,0,0,36,1B4GP253X2B5,7,442,2002,0
12,2190,1,1,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2190,1,2,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2190,1,3,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2190,1,4,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2190,1,5,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2190,1,6,1568,0,1,21,0,0,0,36,1FBSS31L08DA,12,461,2008,0
12,2282,2,1,0,0,1,31,0,0,0,36,1FTSX21568EA,12,481,2008,0
12,2282,2,2,0,0,1,31,0,0,0,36,1FTSX21568EA,12,481,2008,0
18,714,1,1,3390,0,1,2,0,0,0,36,1G1AD1F56A72,20,22,2010,0
19,186,1,1,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,2,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,3,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,4,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,5,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,6,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
19,186,1,7,0,1,7,20,0,0,0,36,2HKRL18582H5,37,441,2002,0
22,77,2,1,0,0,2,2,0,0,0,36,9BWCA030XJP0,30,44,1988,0
23,99,2,1,9700,0,1,14,0,0,0,36,1FMCU9D74AKC,12,402,2010,0
24,43,1,1,0,0,1,2,0,0,0,36,1LNLM91V9PY7,13,2,1993,0
24,159,1,1,0,0,1,2,0,0,0,36,KMHHN66F28U2,55,37,2008,0
24,196,3,1,0,0,1,20,0,0,0,36,2D4GP44L96R6,7,442,2006,0
24,295,1,1,0,0,1,4,0,0,0,36,KMHDU4AD6AU0,55,35,2010,0
25,288,1,1,90,0,1,4,0,0,0,36,2G1WD58C3692,20,2,2006,0
25,323,1,1,1247,0,1,4,0,0,0,36,1G1AK52F7575,20,22,2005,0
26,854,1,1,3885,0,1,4,0,0,0,36,1G1AF5F52A71,20,22,2010,0
33,79,1,1,498,1,1,4,0,0,0,36,2HGEJ6673XH5,37,31,1999,0
34,33,1,1,1805,1,1,31,0,0,0,36,1E+12,20,482,2002,97
34,33,1,2,1805,1,1,31,0,0,0,36,1E+12,20,482,2002,97
34,38,1,1,1210,0,1,4,0,0,0,36,JN1CA21D6XT8,35,39,1999,0
34,56,1,1,2205,0,1,4,0,0,0,36,1LNHM82V36Y6,13,1,2006,0
34,56,1,2,2205,0,1,4,0,0,0,36,1LNHM82V36Y6,13,1,2006,0
34,72,4,1,2570,0,1,21,0,0,0,36,1GAGG25V0612,20,461,2006,0
34,108,1,1,2480,0,1,4,0,0,0,36,1G6KD57Y96U1,19,22,2006,0
34,108,1,2,2480,0,1,4,0,0,0,36,1G6KD57Y96U1,19,22,2006,0
34,136,1,1,1540,0,1,2,0,0,0,36,WBSWD93569PY,34,34,2009,1
34,136,2,1,1540,0,1,4,0,0,0,36,2T1BR38EX4C3,49,32,2004,0
34,136,2,2,1540,0,1,4,0,0,0,36,2T1BR38EX4C3,49,32,2004,0
34,136,2,3,1540,0,1,4,0,0,0,36,2T1BR38EX4C3,49,32,2004,0
34,136,2,4,1540,0,1,4,0,0,0,36,2T1BR38EX4C3,49,32,2004,0
34,156,1,1,1650,1,1,62,1,2,1838327,36,JW6FFP1E23M0,52,882,2003,0
34,224,2,1,820,0,1,14,0,0,0,36,1FMDU73E32ZB,12,401,2002,0
34,230,2,1,1505,0,1,80,0,0,0,36,1HD1CAP11NY2,72,706,1992,0
34,235,1,1,1798,0,1,80,0,0,0,36,JKAZX4P138A0,73,705,2008,0
34,239,1,1,0,0,1,14,0,0,0,36,3G5DA03EX2S6,18,401,2002,0
34,239,1,2,0,0,1,14,0,0,0,36,3G5DA03EX2S6,18,401,2002,0
34,239,1,3,0,0,1,14,0,0,0,36,3G5DA03EX2S6,18,401,2002,0
34,239,1,4,0,0,1,14,0,0,0,36,3G5DA03EX2S6,18,401,2002,0
34,250,1,1,2582,0,1,30,0,0,0,36,1FMRU17L02LA,12,473,2002,0
34,260,1,1,214,0,1,80,0,0,0,36,JS1GR7LA4921,53,705,2009,0
34,267,1,1,851,0,1,14,0,0,0,36,JTMBD33VX851,49,402,2008,0
34,267,1,2,851,0,1,14,0,0,0,36,JTMBD33VX851,49,402,2008,0
34,267,1,3,851,0,1,14,0,0,0,36,JTMBD33VX851,49,402,2008,0
34,267,1,4,851,0,1,14,0,0,0,36,JTMBD33VX851,49,402,2008,0
34,267,1,5,851,0,1,14,0,0,0,36,JTMBD33VX851,49,402,2008,0
34,270,2,1,2480,0,1,14,0,0,0,36,JTMBK32V7750,49,402,2007,0
34,270,2,2,2480,0,1,14,0,0,0,36,JTMBK32V7750,49,402,2007,0
34,271,1,1,3335,0,1,4,0,0,0,36,2HGFA16599H3,37,31,2009,0
34,271,2,1,3335,0,1,4,0,0,0,36,1LNHM81WX5Y6,13,1,2005,0
34,282,1,1,190,0,1,80,0,0,0,36,1HD1GM4168K3,72,706,2008,0
34,282,1,2,190,0,1,80,0,0,0,36,1HD1GM4168K3,72,706,2008,0
34,286,2,1,1986,0,1,4,0,0,0,36,2HGFA1F59AH3,37,31,2010,0
34,286,2,2,1986,0,1,4,0,0,0,36,2HGFA1F59AH3,37,31,2010,0
34,286,2,3,1986,0,1,4,0,0,0,36,2HGFA1F59AH3,37,31,2010,0
34,295,1,1,1060,0,1,31,0,0,0,36,1FMZU34E4WZA,12,481,1998,0
34,296,1,1,0,1,1,14,0,0,0,36,JN8DR09Y04W9,35,401,2004,0
34,296,1,2,0,1,1,14,0,0,0,36,JN8DR09Y04W9,35,401,2004,0
34,332,1,1,3500,0,1,6,0,0,0,36,JF1GG68592H8,48,38,2002,0
34,332,1,2,3500,0,1,6,0,0,0,36,JF1GG68592H8,48,38,2002,0
34,332,1,3,3500,0,1,6,0,0,0,36,JF1GG68592H8,48,38,2002,0
34,332,1,4,3500,0,1,6,0,0,0,36,JF1GG68592H8,48,38,2002,0
34,341,1,1,3380,0,2,4,0,0,0,36,3N1AB6AP8AL6,35,43,2010,0
34,341,1,2,3380,0,2,4,0,0,0,36,3N1AB6AP8AL6,35,43,2010,0
34,341,1,3,3380,0,2,4,0,0,0,36,3N1AB6AP8AL6,35,43,2010,0
34,341,1,4,3380,0,2,4,0,0,0,36,3N1AB6AP8AL6,35,43,2010,0
34,342,1,1,2130,0,1,80,0,0,0,36,JS1GR7KA9721,53,705,2007,0
34,342,1,2,2130,0,1,80,0,0,0,36,JS1GR7KA9721,53,705,2007,0
34,357,2,1,2130,0,1,15,0,0,0,36,5N3AA08C58N9,58,421,2008,0
34,362,2,1,0,0,1,4,0,0,0,36,3MEHM0JG7AR6,14,21,2010,0
34,362,2,2,0,0,1,4,0,0,0,36,3MEHM0JG7AR6,14,21,2010,0
34,363,2,1,1520,0,1,4,0,0,0,36,2T1AE91A5MC1,49,32,1991,0
34,373,1,1,1993,0,1,2,0,0,0,36,2G1FP22K9T21,20,9,1996,1
34,382,4,1,2970,0,1,4,0,0,0,36,2B3HD46R0YH2,7,41,2000,0
34,399,2,1,3522,1,1,66,1,3,25028,36,3HSCUAPR2BN2,84,884,2011,0
34,410,2,1,1265,0,1,80,0,0,0,36,JYARN20E87A0,76,706,2007,0
34,410,3,1,1265,0,1,80,0,0,0,36,JH2SC59008M0,37,706,2008,0
34,487,2,1,1060,1,1,4,0,0,0,36,2MEFM75W9YX7,14,6,2000,0
34,487,2,2,1060,1,1,4,0,0,0,36,2MEFM75W9YX7,14,6,2000,0
34,491,1,1,2770,0,1,20,0,0,0,36,2FMZA50481BA,12,442,2001,0
34,494,5,1,2770,0,1,4,0,0,0,36,JHMFA36208S0,37,31,2008,0
34,496,2,1,2130,1,1,66,1,3,1784910,36,1XKTD69X2XJ7,85,881,1999,0
34,511,1,1,2130,0,1,16,0,0,0,36,1GNFK16R1VJ4,20,431,1997,0
34,547,3,1,1417,1,1,2,0,0,0,36,1FAHP3CNXAW1,12,37,2010,0
35,237,1,1,780,0,1,4,0,0,0,36,3VWTD6AH6WM5,30,40,1998,0
36,1,1,1,750,0,1,30,0,0,0,36,1GCDT19W7281,20,471,2002,0
36,2,1,1,1495,0,1,4,0,0,0,36,2G1WB55K3791,20,2,2007,0
36,3,1,1,5769,0,1,4,0,0,0,36,1N4AL11D82C2,35,47,2002,0
36,3,1,2,5769,0,1,4,0,0,0,36,1N4AL11D82C2,35,47,2002,0
36,3,1,3,5769,0,1,4,0,0,0,36,1N4AL11D82C2,35,47,2002,0
36,4,1,1,1844,0,1,30,0,0,0,36,1FTZR45E53PB,12,471,2003,0
36,4,1,2,1844,0,1,30,0,0,0,36,1FTZR45E53PB,12,471,2003,0
36,4,1,3,1844,0,1,30,0,0,0,36,1FTZR45E53PB,12,471,2003,0
36,4,1,4,1844,0,1,30,0,0,0,36,1FTZR45E53PB,12,471,2003,0
36,5,1,1,2829,0,1,14,0,0,0,36,1FMZU74E42ZA,12,401,2002,0
36,7,1,1,3310,1,1,66,1,3,872587,36,1FUJBBCK96LW,82,881,2006,0
36,7,1,2,3310,1,1,66,1,3,872587,36,1FUJBBCK96LW,82,881,2006,0
36,10,1,1,1648,0,1,4,0,0,0,36,KMHCG45C12U3,55,36,2002,5
36,11,1,1,3760,0,1,14,0,0,0,36,1J4FA49S66P7,2,403,2006,0
36,12,1,1,1450,0,1,31,0,0,0,36,2FTHF26F6TCA,12,481,1996,0
36,12,1,2,1450,0,1,31,0,0,0,36,2FTHF26F6TCA,12,481,1996,0
36,12,1,3,1450,0,1,31,0,0,0,36,2FTHF26F6TCA,12,481,1996,0
36,14,1,1,1179,0,1,4,0,0,0,36,2G4WS52J1212,18,7,2002,0
36,17,1,1,4600,0,1,14,0,0,0,36,1J4GW58S2XC7,2,404,1999,0
36,19,1,1,4725,0,1,14,0,0,0,36,1GNCT18W7VK2,20,401,1997,0
36,20,1,1,190,0,1,31,0,0,0,36,1GTEC14H5ME5,23,481,1991,0
36,21,1,1,1169,0,1,4,0,0,0,36,19UUA5667YA0,54,35,2000,0
36,22,1,1,3340,1,1,63,4,3,999999999,36,1M2AX02C3AM0,86,881,2010,0
36,23,1,1,2920,0,1,4,0,0,0,36,1LNHM87A7YY7,13,12,2000,0
36,24,1,1,4600,0,1,4,0,0,0,36,JN1CA31A3YT2,35,39,2000,0
36,26,1,1,6645,0,1,14,0,0,0,36,4M2EU488X6UJ,14,401,2006,0
36,26,1,2,6645,0,1,14,0,0,0,36,4M2EU488X6UJ,14,401,2006,0
36,26,1,3,6645,0,1,14,0,0,0,36,4M2EU488X6UJ,14,401,2006,0
36,27,1,1,6510,0,1,4,0,0,0,36,1G6KF57974U2,19,3,2004,0
36,29,1,1,30,0,1,21,0,0,0,36,1GTFG15X1611,23,461,2006,0
36,30,1,1,4170,1,1,67,1,2,999999999,36,1FTWF33L71EC,12,880,2001,0
36,31,1,1,2485,0,1,6,0,0,0,36,3FAFP15P9WR2,12,13,1998,0
36,32,1,1,5550,0,1,31,0,0,0,36,3B7HF13Z21G2,7,482,2001,0
36,33,1,1,6040,0,1,1,0,0,0,36,WBABK7323VET,34,34,1997,0
36,34,1,1,750,0,1,14,0,0,0,36,1GKDT13S1522,23,401,2005,0
36,35,1,1,2348,0,2,15,0,0,0,36,1GNEC13R1TJ3,20,421,1996,0
36,35,1,2,2348,0,2,15,0,0,0,36,1GNEC13R1TJ3,20,421,1996,0
36,35,2,1,2348,0,2,5,0,0,0,36,JTDBT9231812,49,51,2008,1
36,35,2,2,2348,0,2,5,0,0,0,36,JTDBT9231812,49,51,2008,1
36,36,1,1,2569,0,1,31,0,0,0,36,1B7HC16Y0TJ1,7,482,1996,0
36,36,1,2,2569,0,1,31,0,0,0,36,1B7HC16Y0TJ1,7,482,1996,0
36,36,2,1,2569,0,1,4,0,0,0,36,1E+12,20,2,2000,0
36,37,1,1,4170,0,1,50,22,3,888888888,36,4DRBUAAN69B6,84,981,2009,0
36,38,1,1,6078,1,1,62,7,2,1266893,36,1HTMMAAL47H4,84,881,2007,0
36,38,2,1,6078,1,1,4,0,0,0,36,1G4HP52K05U1,18,2,2005,0
36,39,1,1,3146,0,1,4,0,0,0,36,3N1BC13E47L3,35,50,2007,0
36,39,2,1,3146,0,1,31,0,0,0,36,1GCEC19C89Z2,20,481,2009,0
36,40,1,1,5401,1,1,63,4,3,893153,36,1HTSHAAR2SH6,84,881,1995,0
36,40,2,1,5401,1,1,91,0,0,0,36,2BPSDK9A79V0,99,998,2009,0
36,41,2,1,6642,1,1,2,0,0,0,36,1HGCS12358A0,37,32,2008,98
36,42,1,1,6732,0,2,2,0,0,0,36,2HGEJ6444YH1,37,31,2000,0
36,42,1,2,6732,0,2,2,0,0,0,36,2HGEJ6444YH1,37,31,2000,0
36,42,3,1,6732,0,2,14,0,0,0,36,1FMZU35P2XZA,12,401,1999,0
36,42,3,2,6732,0,2,14,0,0,0,36,1FMZU35P2XZA,12,401,1999,0
36,42,3,3,6732,0,2,14,0,0,0,36,1FMZU35P2XZA,12,401,1999,0
36,43,1,1,4710,0,1,4,0,0,0,36,1Y1SK6141JZ0,20,32,1988,0
36,43,2,1,4710,0,1,4,0,0,0,36,1B3ES26C22D6,7,20,2002,0
36,43,2,2,4710,0,1,4,0,0,0,36,1B3ES26C22D6,7,20,2002,0
36,43,3,1,4710,0,1,4,0,0,0,36,1G8AL58F96Z1,24,7,2006,0
36,43,3,2,4710,0,1,4,0,0,0,36,1G8AL58F96Z1,24,7,2006,0
36,44,1,1,970,1,1,66,1,3,101771,36,1XPFDU9X84N8,87,881,2004,0
36,45,1,1,1900,0,1,31,0,0,0,36,3GNEK12T24G1,20,482,2004,0
36,45,2,1,1900,0,1,4,0,0,0,36,1FAFP53U3YG1,12,17,2000,0
36,45,2,2,1900,0,1,4,0,0,0,36,1FAFP53U3YG1,12,17,2000,0
36,45,2,3,1900,0,1,4,0,0,0,36,1FAFP53U3YG1,12,17,2000,0
36,45,2,4,1900,0,1,4,0,0,0,36,1FAFP53U3YG1,12,17,2000,0
36,46,1,1,1590,1,1,31,0,0,0,36,3B7HF13Z31M5,7,482,2001,0
36,46,2,1,1590,1,1,66,4,3,584461,36,1XP5DB9XXXN4,87,881,1999,0
36,47,1,1,1173,0,1,99,0,0,0,36,1FDSE35P59DA,12,999,2009,0
36,47,1,2,1173,0,1,99,0,0,0,36,1FDSE35P59DA,12,999,2009,0
36,47,2,1,1173,0,1,4,0,0,0,36,4T1BG22K41U0,49,40,2001,0
36,47,2,2,1173,0,1,4,0,0,0,36,4T1BG22K41U0,49,40,2001,0
36,48,1,1,5870,0,1,14,0,0,0,36,JF1SF63521H7,48,401,2001,0
36,48,1,2,5870,0,1,14,0,0,0,36,JF1SF63521H7,48,401,2001,0
36,48,2,1,5870,0,1,1,0,0,0,36,1C3LC65M98N3,6,43,2008,0
36,49,1,1,4750,0,1,14,0,0,0,36,1GCDT13X43K1,20,401,2003,0
36,49,1,2,4750,0,1,14,0,0,0,36,1GCDT13X43K1,20,401,2003,0
36,49,1,3,4750,0,1,14,0,0,0,36,1GCDT13X43K1,20,401,2003,0
36,49,2,1,4750,0,1,20,0,0,0,36,2B4GP44R92R7,7,442,2002,0
36,50,1,1,6090,0,1,4,0,0,0,36,1N4DL01D71C1,35,47,2001,1
36,51,1,1,4580,0,1,20,0,0,0,36,2D4GT44L63R3,7,442,2003,0
36,51,2,1,4580,0,1,6,0,0,0,36,1FASP15JXSW3,12,13,1995,0
36,52,2,1,2840,1,1,2,0,0,0,36,1B3ES46C61D2,7,20,2001,17
36,53,1,1,5810,0,1,14,0,0,0,36,1FMDU32X6VUD,12,401,1997,1
36,54,1,1,3360,0,1,2,0,0,0,36,1HGEJ1224RL0,37,31,1994,0
36,55,1,1,750,0,1,15,0,0,0,36,1FMRU1663YLB,12,422,2000,0
36,55,2,1,750,0,1,4,0,0,0,36,2G1WF55E5191,20,2,2001,0
36,56,1,1,9997,0,1,14,0,0,0,36,1GNDT13XX3K1,20,401,2003,0
36,58,1,1,3580,0,1,4,0,0,0,36,1G2WK52J1YF3,22,20,2000,0
36,58,1,2,3580,0,1,4,0,0,0,36,1G2WK52J1YF3,22,20,2000,0
36,59,1,1,1360,0,1,4,0,0,0,36,JTDBR32E7320,49,32,2003,0
36,59,1,2,1360,0,1,4,0,0,0,36,JTDBR32E7320,49,32,2003,0
36,60,1,1,1431,0,1,2,0,0,0,36,1G1AK18F1871,20,22,2008,0
36,60,2,1,1431,0,1,14,0,0,0,36,KNDJE7231773,63,401,2007,0
36,62,1,1,5740,0,1,6,0,0,0,36,1FAFP58U25A1,12,17,2005,0
36,62,1,2,5740,0,1,6,0,0,0,36,1FAFP58U25A1,12,17,2005,0
36,63,1,1,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,63,1,2,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,63,1,3,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,63,1,4,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,63,1,5,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,63,1,6,4903,0,1,4,0,0,0,36,1FALP52U3SA2,12,17,1995,0
36,64,1,1,2395,0,1,4,0,0,0,36,1Y1SK52832Z4,20,32,2002,0
36,64,2,1,2395,0,1,4,0,0,0,36,1G4CW52K7W46,18,3,1998,0
36,65,1,1,6730,0,1,4,0,0,0,36,KNDJA7239X55,63,31,1999,0
36,66,1,1,4090,0,1,31,0,0,0,36,1GYFK43828R2,19,481,2008,0
36,67,1,1,5980,0,1,4,0,0,0,36,4T1BE46K28U7,49,40,2008,0
36,68,1,1,3110,0,1,30,0,0,0,36,1FTZR15EX1TB,12,471,2001,0
36,68,2,1,3110,0,1,6,0,0,0,36,1E+12,6,399,2005,0
36,69,1,1,4170,0,1,14,0,0,0,36,1FMZU72K14ZA,12,401,2004,0
36,69,2,1,4170,0,1,81,0,0,0,36,LPRSA20A58A8,76,701,2008,0
36,70,1,1,6710,0,1,4,0,0,0,36,1G1JC524XS72,20,16,1995,0
36,71,2,1,4050,0,1,14,0,0,0,36,1FMZU73E02ZA,12,401,2002,0
36,72,1,1,1450,0,1,1,0,0,0,36,1C3EL65R92N2,6,43,2002,0
36,73,1,1,5870,0,1,14,0,0,0,36,JNRAR07Y2XW0,58,401,1999,0
36,73,1,2,5870,0,1,14,0,0,0,36,JNRAR07Y2XW0,58,401,1999,0
36,74,1,1,4170,0,1,20,0,0,0,36,1D4GP24R54B5,7,442,2004,0
36,75,1,1,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,75,1,2,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,75,1,3,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,75,1,4,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,75,1,5,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,75,1,6,4170,0,1,20,0,0,0,36,2HKRL18512H5,37,441,2002,0
36,76,1,1,2190,0,1,4,0,0,0,36,1G4BT5370PR4,18,4,1993,0
36,77,1,1,2600,0,1,4,0,0,0,36,1G8JU52F6YY7,24,5,2000,0
36,77,1,2,2600,0,1,4,0,0,0,36,1G8JU52F6YY7,24,5,2000,0
36,78,1,1,1370,0,1,4,0,0,0,36,JH4KA9663XC0,54,36,1999,0
36,80,1,1,6170,0,1,31,0,0,0,36,2GCEK19K7N11,20,481,1992,0
36,81,1,1,1560,0,2,30,0,0,0,36,1B7GG23Y6SS1,7,472,1995,0
36,81,1,2,1560,0,2,30,0,0,0,36,1B7GG23Y6SS1,7,472,1995,0
36,82,1,1,4725,0,1,6,0,0,0,36,1G8JU82F81Y5,24,6,2001,0
36,82,1,2,4725,0,1,6,0,0,0,36,1G8JU82F81Y5,24,6,2001,0
36,82,2,1,4725,0,1,4,0,0,0,36,1FAFP55213A2,12,17,2003,0
36,83,1,1,705,0,1,4,0,0,0,36,KMHWF35H02A6,55,33,2002,0
36,84,1,1,1454,1,1,66,3,3,1292509,36,1FUYDZYB2SH8,82,881,1995,0
36,84,1,2,1454,1,1,66,3,3,1292509,36,1FUYDZYB2SH8,82,881,1995,0
36,85,1,1,1500,0,1,31,0,0,0,36,2GCEK19T3111,20,481,2001,0
36,86,1,1,2920,0,1,14,0,0,0,36,5N1AR18B98C6,35,401,2008,0
36,86,2,1,2920,0,1,1,0,0,0,36,1FAFP45X5WF2,12,3,1998,0
36,87,1,1,4540,0,1,20,0,0,0,36,1FMZK01195GA,12,443,2005,0
36,87,2,1,4540,0,1,20,0,0,0,36,1GNEL19X44B1,20,441,2004,0
36,87,2,2,4540,0,1,20,0,0,0,36,1GNEL19X44B1,20,441,2004,0
36,89,1,1,4170,0,1,4,0,0,0,36,WDDHF8HB8AA1,42,42,2010,0
36,91,1,1,360,0,1,14,0,0,0,36,1D4HS38N53F5,7,402,2003,0
36,92,1,1,4600,0,1,2,0,0,0,36,1FAFP4045XF2,12,3,1999,0
36,93,1,1,4170,0,1,4,0,0,0,36,19UUA66257A0,54,35,2007,0
36,94,1,1,1173,1,1,4,0,0,0,36,1NXAE94A4NZ2,49,32,1992,0
36,94,2,1,1173,1,1,62,3,2,258685,36,1HTMMAAM32H5,84,881,2002,0
36,95,3,1,4170,0,1,4,0,0,0,36,WBANV9C55AC3,34,35,2010,0
36,96,1,1,3140,1,1,63,4,3,999999999,36,1M2AG11C36M0,86,881,2006,0
36,96,2,1,3140,1,1,4,0,0,0,36,3N1CB51DX1L5,35,43,2001,0
36,98,2,1,2600,0,1,15,0,0,0,36,1GKFK16Z32J1,23,421,2002,0
36,98,2,2,2600,0,1,15,0,0,0,36,1GKFK16Z32J1,23,421,2002,0
36,99,1,1,4335,0,1,4,0,0,0,36,2G1WF52E6491,20,2,2004,0
36,100,1,1,2610,0,1,4,0,0,0,36,4T1BE46K99U8,49,40,2009,0
36,100,1,2,2610,0,1,4,0,0,0,36,4T1BE46K99U8,49,40,2009,0
36,101,1,1,2769,0,1,20,0,0,0,36,1C4GP54L8YB5,6,441,2000,0
36,101,2,1,2769,0,1,14,0,0,0,36,SHSRD78526U4,37,402,2006,0
36,101,2,2,2769,0,1,14,0,0,0,36,SHSRD78526U4,37,402,2006,0
36,103,1,1,4800,0,1,14,0,0,0,36,1FMZU73E55UB,12,401,2005,0
36,103,2,1,4800,0,1,4,0,0,0,36,2B3HD56G84H5,7,41,2004,0
36,104,1,1,4600,0,1,4,0,0,0,36,1N4BA41EX8C8,35,39,2008,0
36,105,1,1,2393,0,1,2,0,0,0,36,2G1WW12M6T92,20,36,1996,0
36,106,1,1,1173,1,1,4,0,0,0,36,1G8ZH5289WZ3,24,1,1998,0
36,106,2,1,1173,1,1,61,3,2,999999999,36,1GBE4C32X5F5,20,881,2005,0
36,107,1,1,4063,0,1,4,0,0,0,36,2T1BR18E2YC3,49,32,2000,0
36,107,2,1,4063,0,1,80,0,0,0,36,JS1GN7DAX721,53,705,2007,0
36,108,1,1,1288,0,1,31,0,0,0,36,1FTVF14594NA,12,481,2004,0
36,108,2,1,1288,0,1,31,0,0,0,36,1FTWW31538EE,12,481,2008,0
36,110,1,1,4600,0,1,4,0,0,0,36,1N4DL01D11C1,35,47,2001,0
36,111,1,1,1119,1,1,30,0,0,0,36,1GCCS1447WK2,20,471,1998,0
36,111,2,1,1119,1,1,63,3,3,1119962,36,1M2P270C11M0,86,881,2001,0
36,112,1,1,5230,0,1,14,0,0,0,36,JTJBT20X6400,59,402,2004,0
36,113,1,1,4170,0,1,52,22,3,999999999,36,1VHGH3C28367,98,907,2003,0
