statenum,casenum,vnumber,pnumber,city,heavytruck,numfatal,body,cargo,gvwrating,mcinnnum,regstate,vin,make,model,modelyr,contribcirc
36,768,2,1,1117,0,1,14,0,0,0,36,3GSCL33P68S6,24,401,2008,0
36,768,3,1,1117,0,1,4,0,0,0,36,1G8ZV57758F2,24,9,2008,0
36,769,1,1,6491,1,1,2,0,0,0,36,1FAFP40443F3,12,3,2003,0
36,769,2,1,6491,1,1,62,1,2,999999999,36,5PVNJ8JTXC4S,98,806,2012,0
36,770,1,1,2474,0,1,90,0,0,0,36,JY4AJ35YX8C0,76,734,2008,0
36,770,1,2,2474,0,1,90,0,0,0,36,JY4AJ35YX8C0,76,734,2008,0
36,771,1,1,2540,0,1,4,0,0,0,36,2MELM75WXSX6,14,6,1995,0
36,773,1,1,1379,0,1,80,0,0,0,36,JS1GR7LA0821,53,705,2008,0
36,773,2,1,1379,0,1,6,0,0,0,36,1GKKVREDXBJ1,23,8,2011,0
36,773,3,1,1379,0,1,4,0,0,0,36,19XFB2F83CE3,37,31,2012,0
36,774,1,1,6163,1,1,20,0,0,0,36,1GNDV13E43D1,20,443,2003,0
36,774,1,2,6163,1,1,20,0,0,0,36,1GNDV13E43D1,20,443,2003,0
36,774,1,3,6163,1,1,20,0,0,0,36,1GNDV13E43D1,20,443,2003,0
36,775,1,1,6350,0,1,21,0,0,0,36,1FTSS34P05HA,12,461,2005,0
36,775,2,1,6350,0,1,4,0,0,0,36,2T1BU4EE7AC2,49,32,2010,0
36,775,2,2,6350,0,1,4,0,0,0,36,2T1BU4EE7AC2,49,32,2010,0
36,776,1,1,5110,0,1,4,0,0,0,36,WDBCA25D9KA4,42,36,1989,0
36,776,2,1,5110,0,1,80,0,0,0,36,JH2PC37093M0,37,705,2003,0
36,777,1,1,4170,0,1,4,0,0,0,36,1LNHM81W44Y6,13,1,2004,0
36,778,1,1,4170,0,1,4,0,0,0,36,4T1BF3EK1BU1,49,40,2011,0
36,780,1,1,2530,0,1,31,0,0,0,36,2GCEK19R9V11,20,481,1997,0
36,781,1,1,4170,0,1,4,0,0,0,36,4T1BB3EK6BU1,49,40,2011,0
36,781,1,2,4170,0,1,4,0,0,0,36,4T1BB3EK6BU1,49,40,2011,0
36,781,1,3,4170,0,1,4,0,0,0,36,4T1BB3EK6BU1,49,40,2011,0
36,781,1,4,4170,0,1,4,0,0,0,36,4T1BB3EK6BU1,49,40,2011,0
36,781,2,1,4170,0,1,4,0,0,0,36,4T1BD1FK9CU0,49,40,2012,0
36,781,2,2,4170,0,1,4,0,0,0,36,4T1BD1FK9CU0,49,40,2012,0
36,781,2,3,4170,0,1,4,0,0,0,36,4T1BD1FK9CU0,49,40,2012,0
36,782,1,1,4170,0,1,4,0,0,0,36,3N1AB61E37L6,35,43,2007,0
36,784,1,1,4170,0,1,9,0,0,0,36,1MEFM58U4YA6,14,17,2000,0
36,785,1,1,4170,0,1,21,0,0,0,36,1FBSS31L06DA,12,461,2006,0
36,786,2,1,4170,1,1,4,0,0,0,36,1LNHM81W47Y6,13,1,2007,0
36,787,1,1,4170,0,1,6,0,0,0,36,3C8FY4BBX1T3,6,52,2001,0
36,788,1,1,3850,0,1,6,0,0,0,36,3FALP15P4VR1,12,13,1997,2
36,788,2,1,3850,0,1,14,0,0,0,36,KNDJC7362756,63,402,2007,0
36,788,2,2,3850,0,1,14,0,0,0,36,KNDJC7362756,63,402,2007,0
36,791,1,1,4170,0,1,4,0,0,0,36,4T1BD1FK2DU0,49,40,2013,0
36,791,1,2,4170,0,1,4,0,0,0,36,4T1BD1FK2DU0,49,40,2013,0
36,791,2,1,4170,0,1,80,0,0,0,36,JH2PC370X6M3,37,705,2006,0
36,792,1,1,4170,0,1,21,0,0,0,36,1FTNE2EW3BDB,12,461,2011,0
36,792,1,2,4170,0,1,21,0,0,0,36,1FTNE2EW3BDB,12,461,2011,0
36,793,1,1,4170,0,1,80,0,0,0,36,1HD1BXB382Y0,72,706,2002,0
36,793,1,2,4170,0,1,80,0,0,0,36,1HD1BXB382Y0,72,706,2002,0
36,795,1,1,680,0,1,31,0,0,0,36,1GCEC14H8PE2,20,481,1993,0
36,795,1,2,680,0,1,31,0,0,0,36,1GCEC14H8PE2,20,481,1993,0
36,795,2,1,680,0,1,80,0,0,0,36,JYAVP11E02A0,76,706,2002,0
36,796,1,1,1179,0,1,20,0,0,0,36,1D4GP21R55B3,7,442,2005,0
36,796,2,1,1179,0,1,6,0,0,0,36,1GNKVJED1BJ3,20,24,2011,0
36,796,2,2,1179,0,1,6,0,0,0,36,1GNKVJED1BJ3,20,24,2011,0
36,797,1,1,4170,0,1,52,22,3,777777777,36,1VHHH3P20567,98,907,2005,0
36,798,1,1,4170,0,1,80,0,0,0,36,JYAVM01E24A0,76,705,2004,0
36,800,2,1,4170,0,1,4,0,0,0,36,2T1BR32E16C6,49,32,2006,0
36,800,2,2,4170,0,1,4,0,0,0,36,2T1BR32E16C6,49,32,2006,0
36,801,1,1,5870,0,1,80,0,0,0,36,JKAZXCD126A0,73,706,2006,0
36,802,1,1,5329,0,1,31,0,0,0,36,1GCHK29UX3E3,20,481,2003,0
36,802,2,1,5329,0,1,6,0,0,0,36,3GNBABFWXBS5,20,23,2011,0
36,803,2,1,4170,0,2,14,0,0,0,36,5N1ED28YXYC5,35,402,2000,0
36,804,1,1,2000,0,1,4,0,0,0,36,1FAHP34NX7W2,12,37,2007,0
36,805,1,1,2000,0,1,80,0,0,0,36,JS1GR7KA8721,53,705,2007,0
36,806,1,1,1160,0,1,4,0,0,0,36,3N1CB51D41L4,35,43,2001,0
36,807,1,1,4170,0,1,4,0,0,0,36,1G3CW54C8K13,21,3,1989,97
36,809,1,1,4600,0,1,4,0,0,0,36,3VWRA69MX4M1,30,40,2004,0
36,809,2,1,4600,0,1,4,0,0,0,36,1G6KD54Y21U2,19,3,2001,0
36,810,1,1,2600,0,1,4,0,0,0,36,1G3HY54CXJW3,21,2,1988,0
36,810,2,1,2600,0,1,2,0,0,0,36,1HGCS2B86CA0,37,32,2012,0
36,811,1,1,360,0,1,4,0,0,0,36,3VWRG71KX6M7,30,40,2006,0
36,812,1,1,4170,0,1,4,0,0,0,36,1LNHM85W05Y6,13,1,2005,0
36,812,1,2,4170,0,1,4,0,0,0,36,1LNHM85W05Y6,13,1,2005,0
36,812,1,3,4170,0,1,4,0,0,0,36,1LNHM85W05Y6,13,1,2005,0
36,813,1,1,4341,0,1,1,0,0,0,36,WVWFA71FX9V0,30,51,2009,0
36,813,1,2,4341,0,1,1,0,0,0,36,WVWFA71FX9V0,30,51,2009,0
36,814,1,1,705,0,1,14,0,0,0,36,KM8SC73D63U3,55,401,2003,0
36,815,1,1,2920,1,1,63,5,3,1158234,36,1M2B209C9LM0,86,881,1990,0
36,816,1,1,360,0,1,4,0,0,0,36,1G1ZC5E18BF3,20,37,2011,0
36,817,1,1,360,0,1,4,0,0,0,36,2T1BR32E48C8,49,32,2008,0
36,818,1,1,2840,0,1,4,0,0,0,36,1HGCM56167A1,37,32,2007,0
36,819,1,1,4170,0,1,15,0,0,0,36,1GYEK63N72R1,19,421,2002,"07, 09"
36,820,1,1,3654,0,1,14,0,0,0,36,1GNCT18W12K1,20,401,2002,0
36,821,1,1,1179,0,1,4,0,0,0,36,2HGFB2F53CH5,37,31,2012,0
36,823,1,1,450,0,1,4,0,0,0,36,JHMEJ6525VS0,37,31,1997,0
36,824,1,1,6375,0,1,4,0,0,0,36,1G3AG55N1P63,21,21,1993,0
36,825,1,1,6030,0,1,15,0,0,0,36,1.00E+12,20,421,2010,0
36,825,1,2,6030,0,1,15,0,0,0,36,1.00E+12,20,421,2010,0
36,826,1,1,4170,1,1,6,0,0,0,36,2A4GM68416R9,6,54,2006,0
36,826,3,1,4170,1,1,4,0,0,0,36,1N4AL21EX9N5,35,47,2009,0
36,827,1,1,830,0,1,4,0,0,0,36,2MELM7560TX6,14,6,1996,0
36,828,1,1,5980,0,1,4,0,0,0,36,JNKCA21A4WT6,58,35,1998,0
36,829,2,1,2600,1,1,63,4,3,1140112,36,1M2AC07C7YM0,86,882,2000,0
36,829,2,2,2600,1,1,63,4,3,1140112,36,1M2AC07C7YM0,86,882,2000,0
36,830,1,1,1119,0,1,4,0,0,0,36,2T1BU4EE8DC9,49,32,2013,0
36,832,1,1,5802,1,1,4,0,0,0,36,4T1BF28B63U2,49,43,2003,0
36,832,1,2,5802,1,1,4,0,0,0,36,4T1BF28B63U2,49,43,2003,0
36,832,1,3,5802,1,1,4,0,0,0,36,4T1BF28B63U2,49,43,2003,0
36,832,2,1,5802,1,1,63,4,3,296946,36,1M2AG11C14M0,86,881,2004,0
36,833,1,1,3840,1,1,4,0,0,0,36,2T1BR12EXWC0,49,32,1998,0
36,833,2,1,3840,1,1,66,1,3,871631,36,1FUJA6CK34LM,82,881,2004,0
36,834,1,1,3340,1,1,30,0,0,0,36,1FMZU77K65UA,12,473,2005,0
36,834,2,1,3340,1,1,63,4,3,1130924,36,1NKDXUEX97J1,85,881,2007,0
36,835,1,1,4935,0,2,4,0,0,0,36,JH4DC4452YS0,54,31,2000,0
36,835,1,2,4935,0,2,4,0,0,0,36,JH4DC4452YS0,54,31,2000,0
36,835,1,3,4935,0,2,4,0,0,0,36,JH4DC4452YS0,54,31,2000,0
36,835,1,4,4935,0,2,4,0,0,0,36,JH4DC4452YS0,54,31,2000,0
36,835,2,1,4935,0,2,15,0,0,0,36,1GNEK13T71R1,20,421,2001,0
36,836,1,1,2485,0,1,14,0,0,0,36,KM8SC73D72U1,55,401,2002,0
36,836,2,1,2485,0,1,14,0,0,0,36,1FMZU72E02UA,12,401,2002,0
36,837,1,1,650,0,1,20,0,0,0,36,1B4GT44LXYB5,7,442,2000,0
36,837,1,2,650,0,1,20,0,0,0,36,1B4GT44LXYB5,7,442,2000,0
36,837,1,3,650,0,1,20,0,0,0,36,1B4GT44LXYB5,7,442,2000,0
36,838,1,1,2920,0,1,4,0,0,0,36,KMHWF25S31A3,55,33,2001,0
36,839,1,1,4170,0,1,80,0,0,0,36,LPRSA20A39A8,76,709,2009,0
36,839,2,1,4170,0,1,4,0,0,0,36,1N4EB31F6RC8,35,43,1994,0
36,839,3,1,4170,0,1,14,0,0,0,36,SHSRD78813U1,37,402,2003,0
36,840,1,1,4170,0,1,15,0,0,0,36,1GNEK13Z63J2,20,421,2003,0
36,840,1,2,4170,0,1,15,0,0,0,36,1GNEK13Z63J2,20,421,2003,0
36,842,2,1,2580,0,1,80,0,0,0,36,JYAVP25E17A0,76,706,2007,0
36,842,3,1,2580,0,1,80,0,0,0,36,1HD1GP4197K3,72,706,2007,0
36,842,4,1,2580,0,1,80,0,0,0,36,1HD1JA5109Y0,72,706,2009,0
36,843,1,1,6163,0,1,4,0,0,0,36,1HGCG6671WA1,37,32,1998,0
36,844,1,1,4170,0,1,80,0,0,0,36,JS1GN7BAX121,53,705,2001,0
36,845,1,1,5470,0,1,14,0,0,0,36,1GNCS18W51K1,20,401,2001,0
36,846,1,1,5323,1,1,14,0,0,0,36,1GNDT13S7322,20,403,2003,0
36,846,2,1,5323,1,1,66,4,3,142296,36,1HTHBAHN1YH2,84,881,2000,0
36,847,1,1,4170,0,1,80,0,0,0,36,1HFSC2205RA6,37,706,1994,0
36,847,2,1,4170,0,1,4,0,0,0,36,4T1BF1FK7DU6,49,40,2013,0
36,848,1,1,2241,0,1,2,0,0,0,36,JN1HZ14SXFX0,35,34,1985,0
36,848,1,2,2241,0,1,2,0,0,0,36,JN1HZ14SXFX0,35,34,1985,0
36,849,1,1,4170,0,1,14,0,0,0,36,4S2DM58W3143,38,402,2001,0
36,850,1,1,4500,0,1,20,0,0,0,36,1C4GJ15B12B5,6,442,2002,0
36,850,2,1,4500,0,1,31,0,0,0,36,1FT8W3DT9DEB,12,481,2013,0
36,852,1,1,5210,0,1,4,0,0,0,36,KMHWF25S31A3,55,33,2001,0
36,853,1,1,5270,0,1,15,0,0,0,36,3GKFK16Z03G2,23,421,2003,0
36,853,1,2,5270,0,1,15,0,0,0,36,3GKFK16Z03G2,23,421,2003,0
36,854,1,1,3340,0,1,80,0,0,0,36,1HD1BX51X9Y0,72,706,2009,0
36,854,1,2,3340,0,1,80,0,0,0,36,1HD1BX51X9Y0,72,706,2009,0
36,854,2,1,3340,0,1,20,0,0,0,36,5TDZK23C18S1,49,442,2008,0
36,854,2,2,3340,0,1,20,0,0,0,36,5TDZK23C18S1,49,442,2008,0
36,854,2,3,3340,0,1,20,0,0,0,36,5TDZK23C18S1,49,442,2008,0
36,855,1,1,6680,0,1,20,0,0,0,36,1A4GJ45R17B1,6,441,2007,0
36,855,1,2,6680,0,1,20,0,0,0,36,1A4GJ45R17B1,6,441,2007,0
36,855,1,3,6680,0,1,20,0,0,0,36,1A4GJ45R17B1,6,441,2007,0
36,855,2,1,6680,0,1,4,0,0,0,36,4S3BMBC67A32,48,34,2010,0
36,855,2,2,6680,0,1,4,0,0,0,36,4S3BMBC67A32,48,34,2010,0
36,856,1,1,6732,0,1,14,0,0,0,36,JF2SH61689H7,48,401,2009,0
36,856,2,1,6732,0,1,4,0,0,0,36,1G1ZH57B99F2,20,37,2009,0
36,857,1,1,4170,0,1,4,0,0,0,36,5NPEB4AC3BH0,55,33,2011,0
36,859,1,1,6450,0,1,4,0,0,0,36,JTNBB46K4730,49,32,2007,0
36,859,1,2,6450,0,1,4,0,0,0,36,JTNBB46K4730,49,32,2007,0
36,859,2,1,6450,0,1,14,0,0,0,36,4M2ZU86W85UJ,14,401,2005,0
36,859,2,2,6450,0,1,14,0,0,0,36,4M2ZU86W85UJ,14,401,2005,0
36,859,2,3,6450,0,1,14,0,0,0,36,4M2ZU86W85UJ,14,401,2005,0
36,859,2,4,6450,0,1,14,0,0,0,36,4M2ZU86W85UJ,14,401,2005,0
36,862,2,1,4170,0,1,4,0,0,0,36,2FABP7AV8AX1,12,16,2010,0
36,862,2,2,4170,0,1,4,0,0,0,36,2FABP7AV8AX1,12,16,2010,0
36,862,2,3,4170,0,1,4,0,0,0,36,2FABP7AV8AX1,12,16,2010,0
36,863,1,1,980,0,1,2,0,0,0,36,2G1FP22K4T21,20,9,1996,0
36,864,1,1,4600,0,1,14,0,0,0,36,1GNDT13S6222,20,401,2002,0
36,865,1,1,2600,0,1,14,0,0,0,36,1C4PJMAK0CW1,2,405,2012,0
36,866,1,1,2240,0,1,4,0,0,0,36,YV1LS5673W15,51,43,1998,0
36,868,1,1,610,0,1,31,0,0,0,36,1GCEC14ZXSZ1,20,481,1995,0
36,869,1,1,4170,0,1,21,0,0,0,36,1GCHG35R5212,20,461,2002,0
36,869,2,1,4170,0,1,14,0,0,0,36,KNDJC7337350,63,402,2003,0
36,869,2,2,4170,0,1,14,0,0,0,36,KNDJC7337350,63,402,2003,0
36,870,1,1,4170,0,1,4,0,0,0,36,2T1BR32E75C4,49,32,2005,0
36,871,1,1,790,0,1,2,0,0,0,36,1HGCA6281KA0,37,32,1989,0
36,872,2,1,1360,0,1,14,0,0,0,36,5N1AN0NW4CC5,35,402,2012,0
36,872,3,1,1360,0,1,4,0,0,0,36,1G1ZB5E04CF1,20,37,2012,0
36,875,1,1,5339,0,1,31,0,0,0,36,1B7HF16Y3TS6,7,482,1996,0
36,876,1,1,5230,0,1,15,0,0,0,36,1GKFK63867J3,23,421,2007,0
36,876,2,1,5230,0,1,30,0,0,0,36,1D7HW48N25S1,7,472,2005,0
36,877,1,1,4170,0,1,4,0,0,0,36,1HGCP26819A0,37,32,2009,0
36,878,1,1,4170,0,1,5,0,0,0,36,JHMZE2H7XAS0,37,37,2010,0
36,878,2,1,4170,0,1,4,0,0,0,36,4T1BG12K2TU7,49,40,1996,99
36,879,1,1,1020,0,1,6,0,0,0,36,5GAKVCED1CJ3,18,24,2012,0
36,880,1,1,4090,0,1,4,0,0,0,36,1N4BB41D1WC7,35,43,1998,0
36,881,1,1,4170,0,1,6,0,0,0,36,JF1GG67646H8,48,38,2006,0
36,882,1,1,3070,0,1,2,0,0,0,36,KMHHN65F65U1,55,37,2005,0
36,882,1,2,3070,0,1,2,0,0,0,36,KMHHN65F65U1,55,37,2005,0
36,882,1,3,3070,0,1,2,0,0,0,36,KMHHN65F65U1,55,37,2005,0
36,882,1,4,3070,0,1,2,0,0,0,36,KMHHN65F65U1,55,37,2005,0
36,883,1,1,5077,0,1,80,0,0,0,36,JKAZX2E111A0,73,706,2001,0
36,884,1,1,3008,0,1,30,0,0,0,36,1GCCS1942X81,20,471,1999,0
36,885,1,1,2150,0,1,4,0,0,0,36,2T1BU40E89C1,49,32,2009,0
36,885,2,1,2150,0,1,31,0,0,0,36,1GCPKSE78CF1,20,481,2012,0
36,886,1,1,4170,1,1,63,1,3,999999999,36,4V5KC9GFX7N4,51,881,2007,0
36,887,1,1,4170,0,2,20,0,0,0,36,5FNRL5H24DB0,37,441,2013,0
36,887,1,2,4170,0,2,20,0,0,0,36,5FNRL5H24DB0,37,441,2013,0
36,888,1,1,4170,1,1,63,97,3,106673,36,1FVHCYBS4ADA,82,881,2010,0
36,888,1,2,4170,1,1,63,97,3,106673,36,1FVHCYBS4ADA,82,881,2010,0
36,889,1,1,705,0,1,2,0,0,0,36,1ZVFT80N0551,12,3,2005,0
36,890,1,1,2870,1,1,4,0,0,0,36,1G1AL58F7872,20,22,2008,0
36,890,3,1,2870,1,1,4,0,0,0,36,1MELM5347RA6,14,17,1994,0
36,891,1,1,705,0,1,4,0,0,0,36,WDBUF65J04A5,42,48,2004,0
36,891,1,2,705,0,1,4,0,0,0,36,WDBUF65J04A5,42,48,2004,0
36,892,1,1,705,0,1,4,0,0,0,36,KMHDU4AD4AU9,55,35,2010,0
36,893,1,1,3840,0,1,30,0,0,0,36,1FTYR10D64PB,12,471,2004,0
36,893,2,1,3840,0,1,14,0,0,0,36,1FMYU941X5KA,12,402,2005,0
36,893,2,2,3840,0,1,14,0,0,0,36,1FMYU941X5KA,12,402,2005,0
36,894,1,1,5480,0,1,20,0,0,0,36,2D4GP44L74R5,7,442,2004,0
36,894,2,1,5480,0,1,4,0,0,0,36,1G1AK52F7575,20,22,2005,0
36,894,2,2,5480,0,1,4,0,0,0,36,1G1AK52F7575,20,22,2005,0
36,895,1,1,2840,0,1,15,0,0,0,36,5N3AA08C55N8,58,421,2005,0
36,896,1,1,4600,0,1,80,0,0,0,36,JS1GN7CA3521,53,705,2005,0
36,896,2,1,4600,0,1,4,0,0,0,36,WBAVC93587KX,34,34,2007,0
36,897,1,1,705,0,1,2,0,0,0,36,1HGCS12839A0,37,32,2009,0
36,897,1,2,705,0,1,2,0,0,0,36,1HGCS12839A0,37,32,2009,0
36,898,1,1,3760,1,1,6,0,0,0,36,4S3BH8066376,48,45,2003,0
36,898,1,2,3760,1,1,6,0,0,0,36,4S3BH8066376,48,45,2003,0
36,898,2,1,3760,1,1,66,2,3,492334,36,2NKMHN7X78M2,85,881,2008,0
36,898,2,2,3760,1,1,66,2,3,492334,36,2NKMHN7X78M2,85,881,2008,0
36,899,1,1,5790,1,1,80,0,0,0,36,1HD1FF4167Y6,72,706,2007,0
36,899,2,1,5790,1,1,61,1,2,777777777,36,3D6WH36AX7G8,7,881,2007,0
36,900,1,1,2260,0,1,4,0,0,0,36,KNALD1255851,63,35,2008,0
36,900,1,2,2260,0,1,4,0,0,0,36,KNALD1255851,63,35,2008,0
36,900,2,1,2260,0,1,4,0,0,0,36,JA3AY26C21U0,52,35,2001,0
36,901,1,1,4385,0,1,4,0,0,0,36,KMHDN45D72U3,55,35,2002,0
36,902,1,1,360,0,1,4,0,0,0,36,4A3AA46GX2E1,52,34,2002,0
36,903,1,1,4170,0,1,20,0,0,0,36,KNDMC2337760,55,441,2007,0
36,904,1,1,4170,0,1,4,0,0,0,36,4A3AB36F56E0,52,34,2006,0
36,904,2,1,4170,0,1,4,0,0,0,36,19UUA56812A0,54,35,2002,0
36,904,2,2,4170,0,1,4,0,0,0,36,19UUA56812A0,54,35,2002,0
36,904,2,3,4170,0,1,4,0,0,0,36,19UUA56812A0,54,35,2002,0
36,905,1,1,4170,0,1,4,0,0,0,36,1N4AL3AP1DC1,35,47,2013,0
36,907,1,1,3313,0,1,4,0,0,0,36,2G1WF55K5393,20,2,2003,0
36,908,1,1,705,0,1,4,0,0,0,36,1N4AA5AP0CC8,35,39,2012,0
36,909,1,1,4060,0,1,14,0,0,0,36,1J8GN28K48W1,2,405,2008,0
36,910,1,1,4875,0,2,4,0,0,0,36,19UUA56833A0,54,35,2003,3
36,910,2,1,4875,0,2,4,0,0,0,36,2T1BU40E19C1,49,32,2009,0
36,910,2,2,4875,0,2,4,0,0,0,36,2T1BU40E19C1,49,32,2009,0
36,911,1,1,390,0,1,14,0,0,0,36,1J4FA39S02P7,2,403,2002,0
36,912,1,1,2395,0,1,31,0,0,0,36,1GC1KVC80CF1,20,481,2012,0
36,913,1,1,4170,0,1,80,0,0,0,36,JS1GN7DA5721,53,705,2007,0
36,916,1,1,4170,0,1,21,0,0,0,36,1FBNE31L97DB,12,461,2007,0
36,917,1,1,4170,0,1,80,0,0,0,36,JH2PC37083M0,37,705,2003,0
36,918,1,1,4170,0,1,80,0,0,0,36,JKBZXJC185A0,73,705,2005,0
36,918,2,1,4170,0,1,4,0,0,0,36,1HGCP2F36BA1,37,32,2011,0
36,921,1,1,4170,0,1,6,0,0,0,36,JN8AZ1MWXBW1,35,49,2011,0
36,922,1,1,4170,0,1,50,22,2,999999999,36,4DRAPAFK08A5,84,981,2008,0
36,923,1,1,2200,0,1,30,0,0,0,36,1FTZR15E94TA,12,471,2004,0
36,923,2,1,2200,0,1,2,0,0,0,36,1C3EL75R14N3,6,43,2004,0
36,924,1,1,4170,0,1,4,0,0,0,36,1FADP3F29DL2,12,37,2013,0
36,924,1,2,4170,0,1,4,0,0,0,36,1FADP3F29DL2,12,37,2013,0
36,925,1,1,4063,0,1,80,0,0,0,36,JYARJ16E09A0,76,709,2009,0
36,925,1,2,4063,0,1,80,0,0,0,36,JYARJ16E09A0,76,709,2009,0
36,926,2,1,4170,1,1,4,0,0,0,36,1G2WJ52M3SF3,22,18,1995,0
36,926,3,1,4170,1,1,66,1,3,777777777,36,1XP5DB0X87N6,87,881,2007,0
36,927,1,1,4170,0,1,4,0,0,0,36,4T1BF3EK5BU5,49,40,2011,0
36,927,2,1,4170,0,1,21,0,0,0,36,1GCFG15W3Y11,20,461,2000,0
36,927,2,2,4170,0,1,21,0,0,0,36,1GCFG15W3Y11,20,461,2000,0
36,927,2,3,4170,0,1,21,0,0,0,36,1GCFG15W3Y11,20,461,2000,0
36,927,2,4,4170,0,1,21,0,0,0,36,1GCFG15W3Y11,20,461,2000,0
36,928,1,1,472,0,1,4,0,0,0,36,1N4AL11D15C3,35,47,2005,0
36,929,1,1,5230,0,1,14,0,0,0,36,1GKET16S0661,23,401,2006,0
36,930,1,1,5030,0,1,4,0,0,0,36,1G8ZH52841Z2,24,1,2001,0
36,930,2,1,5030,0,1,15,0,0,0,36,4JGDF7CE9DA1,42,421,2013,0
36,931,1,1,3084,0,1,14,0,0,0,36,JF1SG67696H7,48,401,2006,0
36,933,2,1,4170,0,1,14,0,0,0,36,1J4GW48S82C2,2,404,2002,0
36,933,3,1,4170,0,1,4,0,0,0,36,2HGFA1F58BH3,37,31,2011,0
36,935,1,1,6010,0,1,14,0,0,0,36,4M2ZU86K93ZJ,14,401,2003,0
36,936,1,1,1650,1,1,62,1,2,823890,36,5PVNE8JT5C4S,98,806,2012,0
36,936,2,1,1650,1,1,4,0,0,0,36,19XFB2F52CE3,37,31,2012,0
36,936,2,2,1650,1,1,4,0,0,0,36,19XFB2F52CE3,37,31,2012,0
36,937,1,1,3975,0,1,4,0,0,0,36,WDBNG70J6YA1,42,43,2000,0
36,938,1,1,1209,1,1,63,3,3,232509,36,2NPLHZ7X27M6,87,881,2007,0
36,938,2,1,1209,1,1,20,0,0,0,36,2B4FP25B7VR2,7,442,1997,0
36,938,2,2,1209,1,1,20,0,0,0,36,2B4FP25B7VR2,7,442,1997,0
36,939,1,1,6004,0,1,14,0,0,0,36,JTMBD33V3860,49,401,2008,0
36,939,2,1,6004,0,1,4,0,0,0,36,1B3ES46C3YD8,7,20,2000,0
36,940,1,1,5700,0,1,4,0,0,0,36,1G1ZS52885F3,20,37,2005,0
36,941,1,1,3313,0,1,21,0,0,0,36,1N6BF0KM5CN1,35,445,2012,0
36,942,1,1,1240,0,1,14,0,0,0,36,KM8SC13D42U1,55,401,2002,0
36,942,1,2,1240,0,1,14,0,0,0,36,KM8SC13D42U1,55,401,2002,0
36,942,1,3,1240,0,1,14,0,0,0,36,KM8SC13D42U1,55,401,2002,0
36,942,1,4,1240,0,1,14,0,0,0,36,KM8SC13D42U1,55,401,2002,0
36,943,1,1,4170,0,1,52,22,2,777777777,36,1VHHH3P24967,98,907,2009,0
36,944,1,1,2600,0,1,4,0,0,0,36,WBAAM3343YCB,34,34,2000,0
36,946,1,1,830,0,1,20,0,0,0,36,2FMDA51624BB,12,443,2004,0
36,946,1,2,830,0,1,20,0,0,0,36,2FMDA51624BB,12,443,2004,0
36,946,1,3,830,0,1,20,0,0,0,36,2FMDA51624BB,12,443,2004,0
36,947,1,1,5030,0,1,31,0,0,0,36,1B7KF23Z71J5,7,482,2001,0
36,947,2,1,5030,0,1,4,0,0,0,36,1HGCG66802A0,37,32,2002,0
36,948,1,1,4980,0,1,14,0,0,0,36,1FMDU34E9VUA,12,401,1997,0
36,949,1,1,4170,0,1,2,0,0,0,36,WDBRN47JX2A2,42,42,2002,0
36,950,1,1,4170,0,1,20,0,0,0,36,2C8GP64L52R5,6,441,2002,0
36,952,1,1,403,0,1,4,0,0,0,36,2C3HD46R64H6,6,41,2004,0
36,952,1,2,403,0,1,4,0,0,0,36,2C3HD46R64H6,6,41,2004,0
36,952,2,1,403,0,1,6,0,0,0,36,YV1SZ5928511,51,43,2005,0
36,953,1,1,2865,0,1,30,0,0,0,36,3TMLU42N99M0,49,472,2009,0
36,954,1,1,5480,0,1,15,0,0,0,36,2HKYF18654H5,37,421,2004,0
36,955,1,1,6010,0,1,4,0,0,0,36,2G1WG5EK2B11,20,2,2011,0
36,956,1,1,3220,0,1,4,0,0,0,36,JTHCE5C26C50,59,35,2012,0
36,957,1,1,4170,0,1,4,0,0,0,36,1FAFP33P41W1,12,37,2001,0
36,958,1,1,2484,0,1,6,0,0,0,36,YV1LW5578W24,51,43,1998,0
36,958,1,2,2484,0,1,6,0,0,0,36,YV1LW5578W24,51,43,1998,0
36,958,2,1,2484,0,1,30,0,0,0,36,1B7GG2AN7YS6,7,472,2000,0
36,959,1,1,4170,0,1,4,0,0,0,36,WDDGF8BB4AF4,42,42,2010,0
36,962,1,1,4170,0,1,50,22,3,999999999,36,1HVBBAAN12H5,84,981,2002,0
36,963,1,1,4170,0,1,14,0,0,0,36,JHLRD2842WC0,37,402,1998,0
36,964,1,1,4170,0,1,80,0,0,0,36,JYARJ16E0CA0,76,709,2012,0
36,966,1,1,6110,0,1,14,0,0,0,36,1GNDT13W2X21,20,401,1999,0
36,967,1,1,4170,0,1,4,0,0,0,36,2HGFA55567H7,37,31,2007,0
36,968,1,1,4170,0,1,2,0,0,0,36,JN1MS34P2NW1,35,32,1992,0
36,969,1,1,4170,0,1,21,0,0,0,36,1GCFG15X9411,20,461,2004,0
36,970,1,1,4170,1,1,4,0,0,0,36,KMHDU46D47U1,55,35,2007,0
36,970,1,2,4170,1,1,4,0,0,0,36,KMHDU46D47U1,55,35,2007,0
36,971,1,1,3291,0,1,4,0,0,0,36,1B3EL46X22N3,7,43,2002,0
36,972,1,1,5230,0,2,4,0,0,0,36,4T1BF1FKXDU7,49,40,2013,0
