statenum,casenum,vnumber,pnumber,city,heavytruck,numfatal,body,cargo,gvwrating,mcinnnum,regstate,vin,make,model,modelyr,contribcirc
34,523,1,1,900,0,2,4,0,0,0,36,WBADE6323WBW,34,35,1998,1
34,523,1,2,900,0,2,4,0,0,0,36,WBADE6323WBW,34,35,1998,1
34,523,1,3,900,0,2,4,0,0,0,36,WBADE6323WBW,34,35,1998,1
35,22,1,1,0,0,1,5,0,0,0,36,JM1DE1HZ0B01,41,55,2011,0
35,22,1,2,0,0,1,5,0,0,0,36,JM1DE1HZ0B01,41,55,2011,0
36,1,1,1,4170,0,1,4,0,0,0,36,2B3CL1CT5BH6,7,24,2011,0
36,1,1,2,4170,0,1,4,0,0,0,36,2B3CL1CT5BH6,7,24,2011,0
36,1,1,3,4170,0,1,4,0,0,0,36,2B3CL1CT5BH6,7,24,2011,0
36,1,2,1,4170,0,1,4,0,0,0,36,2MEFM74WX4X6,14,6,2004,0
36,1,2,2,4170,0,1,4,0,0,0,36,2MEFM74WX4X6,14,6,2004,0
36,2,1,1,5961,0,1,6,0,0,0,36,1FAFP58U11A2,12,17,2001,0
36,2,2,1,5961,0,1,6,0,0,0,36,4S4BRBKC9D33,48,45,2013,0
36,2,2,2,5961,0,1,6,0,0,0,36,4S4BRBKC9D33,48,45,2013,0
36,3,1,1,4686,0,1,20,0,0,0,36,2D4GP44LX7R2,7,442,2007,0
36,3,1,2,4686,0,1,20,0,0,0,36,2D4GP44LX7R2,7,442,2007,0
36,3,1,3,4686,0,1,20,0,0,0,36,2D4GP44LX7R2,7,442,2007,0
36,4,1,1,880,0,1,4,0,0,0,36,5NPET46C07H2,55,33,2007,0
36,5,1,1,6820,0,1,4,0,0,0,36,JM1BK32F6717,41,51,2007,0
36,6,1,1,40,0,1,31,0,0,0,36,1FTSF31F7XED,12,481,1999,0
36,6,1,2,40,0,1,31,0,0,0,36,1FTSF31F7XED,12,481,1999,0
36,7,1,1,5174,0,1,14,0,0,0,36,2T3BF4DVXAW0,49,402,2010,0
36,8,1,1,2600,0,1,6,0,0,0,36,5J6TF2H50BL0,37,32,2011,0
36,9,1,1,5031,0,1,14,0,0,0,36,2CNBJ13C7Y69,20,402,2000,0
36,9,2,1,5031,0,1,15,0,0,0,36,1GYFK232X9R2,19,421,2009,0
36,10,1,1,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,2,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,3,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,4,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,5,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,6,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,7,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,8,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,9,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,1,10,5230,0,1,55,22,2,777777777,36,1FDEE3FL9BDA,12,870,2011,0
36,10,2,1,5230,0,1,50,22,2,777777777,36,4DRBUAFN76A1,84,981,2006,0
36,11,1,1,1179,0,1,4,0,0,0,36,2MECM75F0MX6,14,6,1991,0
36,12,1,1,4600,0,1,4,0,0,0,36,KMHDN45D82U3,55,35,2002,0
36,13,1,1,5174,0,1,14,0,0,0,36,1B4HS58N92F1,7,402,2002,0
36,14,1,1,6807,0,1,3,0,0,0,36,YV1672MK6B22,51,49,2011,0
36,14,2,1,6807,0,1,20,0,0,0,36,2D4GP44L65R2,7,442,2005,0
36,14,2,2,6807,0,1,20,0,0,0,36,2D4GP44L65R2,7,442,2005,0
36,15,1,1,2840,0,1,4,0,0,0,36,1N4AL11D06N3,35,47,2006,0
36,16,1,1,3560,0,1,4,0,0,0,36,KMHJF35F3YU9,55,35,2000,0
36,16,2,1,3560,0,1,4,0,0,0,36,4T1GK12E6SU0,49,40,1995,0
36,17,1,1,4770,0,2,4,0,0,0,36,KNAGG4A85A53,63,34,2010,0
36,17,1,2,4770,0,2,4,0,0,0,36,KNAGG4A85A53,63,34,2010,0
36,18,1,1,3380,0,2,4,0,0,0,36,WDBNG83J64A4,42,43,2004,0
36,18,2,1,3380,0,2,4,0,0,0,36,4T1BK36B45U0,49,43,2005,0
36,18,2,2,3380,0,2,4,0,0,0,36,4T1BK36B45U0,49,43,2005,0
36,18,3,1,3380,0,2,4,0,0,0,36,4T1BE46K47U5,49,40,2007,0
36,18,3,2,3380,0,2,4,0,0,0,36,4T1BE46K47U5,49,40,2007,0
36,19,1,1,1140,0,1,5,0,0,0,36,WVWCR71K47W2,30,36,2007,0
36,20,1,1,4085,1,1,4,0,0,0,36,1G2NF52F43C1,22,18,2003,0
36,20,2,1,4085,1,1,63,3,3,1159559,36,1HTSCAAN0YH2,84,881,2000,0
36,21,1,1,3140,0,1,14,0,0,0,36,1FMCU9D70BKA,12,402,2011,0
36,21,1,2,3140,0,1,14,0,0,0,36,1FMCU9D70BKA,12,402,2011,0
36,21,2,1,3140,0,1,14,0,0,0,36,2GNFLGEK2F61,20,404,2015,0
36,21,2,2,3140,0,1,14,0,0,0,36,2GNFLGEK2F61,20,404,2015,0
36,22,2,1,1169,0,1,14,0,0,0,36,4JGDA5HB0CA0,42,401,2012,0
36,22,2,2,1169,0,1,14,0,0,0,36,4JGDA5HB0CA0,42,401,2012,0
36,23,1,1,4770,0,1,30,0,0,0,36,1GTDT13X64K1,23,471,2004,0
36,23,1,2,4770,0,1,30,0,0,0,36,1GTDT13X64K1,23,471,2004,0
36,24,1,1,1993,0,1,6,0,0,0,36,3GNCA23B19S6,20,23,2009,0
36,25,1,1,4170,0,1,2,0,0,0,36,1N4AL2EP9AC1,35,47,2010,0
36,25,1,2,4170,0,1,2,0,0,0,36,1N4AL2EP9AC1,35,47,2010,0
36,25,1,3,4170,0,1,2,0,0,0,36,1N4AL2EP9AC1,35,47,2010,0
36,26,1,1,2495,0,1,4,0,0,0,36,2G1WF5E38C11,20,2,2012,0
36,27,1,1,4070,0,1,31,0,0,0,36,1FTPX14545NB,12,481,2005,0
36,28,1,1,4170,0,1,2,0,0,0,36,JN1AZ34D65M6,35,48,2005,0
36,28,1,2,4170,0,1,2,0,0,0,36,JN1AZ34D65M6,35,48,2005,0
36,28,2,1,4170,0,1,4,0,0,0,36,KNAFE1620653,63,33,2006,0
36,28,2,2,4170,0,1,4,0,0,0,36,KNAFE1620653,63,33,2006,0
36,29,1,1,1640,0,1,4,0,0,0,36,4T1BE32K65U3,49,40,2005,0
36,29,2,1,1640,0,1,30,0,0,0,36,1FTKR1AD7BPA,12,471,2011,0
36,29,2,2,1640,0,1,30,0,0,0,36,1FTKR1AD7BPA,12,471,2011,0
36,29,3,1,1640,0,1,22,0,0,0,36,1GCHG35C3812,20,461,2008,0
36,30,1,1,1645,0,1,14,0,0,0,36,5N1AN0NW9BC5,35,402,2011,0
36,31,1,1,5893,0,1,15,0,0,0,36,5FNYF18635B0,37,421,2005,0
36,32,1,1,1209,0,1,4,0,0,0,36,JS2RF9A69D61,53,41,2013,0
36,33,1,1,790,0,1,14,0,0,0,36,1FMZU70E83UA,12,401,2003,0
36,34,1,1,5030,0,1,6,0,0,0,36,KNDJT2A16B77,63,37,2011,0
36,35,1,1,3339,0,1,4,0,0,0,36,1G1ND52J92M6,20,37,2002,0
36,35,2,1,3339,0,1,31,0,0,0,36,1GCRKSE34BZ4,20,481,2011,0
36,36,1,1,5276,0,1,4,0,0,0,36,1N4AL11E26N3,35,47,2006,0
36,36,1,2,5276,0,1,4,0,0,0,36,1N4AL11E26N3,35,47,2006,0
36,36,1,3,5276,0,1,4,0,0,0,36,1N4AL11E26N3,35,47,2006,0
36,36,1,4,5276,0,1,4,0,0,0,36,1N4AL11E26N3,35,47,2006,0
36,37,1,1,5210,0,1,4,0,0,0,36,WDBRF92H57F8,42,42,2007,0
36,39,1,1,5110,0,1,1,0,0,0,36,JM1NA3512N03,41,45,1992,0
36,40,1,1,4170,0,1,14,0,0,0,36,JF2SHADC3BH7,48,401,2011,0
36,40,1,2,4170,0,1,14,0,0,0,36,JF2SHADC3BH7,48,401,2011,0
36,40,1,3,4170,0,1,14,0,0,0,36,JF2SHADC3BH7,48,401,2011,0
36,41,1,1,4835,0,1,4,0,0,0,36,1HGCM56725A1,37,32,2005,0
36,42,1,1,9997,0,2,31,0,0,0,36,1FTSW21P76EB,12,481,2006,1
36,42,1,2,9997,0,2,31,0,0,0,36,1FTSW21P76EB,12,481,2006,1
36,43,1,1,2160,0,1,6,0,0,0,36,4S4BRBCC6D32,48,34,2013,0
36,44,1,1,2160,0,1,14,0,0,0,36,2GNFLEEK5D61,20,404,2013,0
36,44,2,1,2160,0,1,6,0,0,0,36,JN1AJ0HR7AM7,58,40,2010,0
36,44,3,1,2160,0,1,40,0,0,0,36,1GBHC34J5VF0,20,481,1997,0
36,45,1,1,4170,0,1,40,0,0,0,36,1FDXF46R28EC,12,481,2008,0
36,45,1,2,4170,0,1,40,0,0,0,36,1FDXF46R28EC,12,481,2008,0
36,46,1,1,4660,0,1,14,0,0,0,36,1J4FF48S0YL1,2,404,2000,0
36,46,2,1,4660,0,1,20,0,0,0,36,2C4RDGCG8ER3,7,442,2014,0
36,46,2,2,4660,0,1,20,0,0,0,36,2C4RDGCG8ER3,7,442,2014,0
36,46,2,3,4660,0,1,20,0,0,0,36,2C4RDGCG8ER3,7,442,2014,0
36,46,2,4,4660,0,1,20,0,0,0,36,2C4RDGCG8ER3,7,442,2014,0
36,47,1,1,6360,0,1,14,0,0,0,36,JHLRD1848VC0,37,402,1997,0
36,47,1,2,6360,0,1,14,0,0,0,36,JHLRD1848VC0,37,402,1997,0
36,48,1,1,2940,0,1,4,0,0,0,36,5NPET46C59H5,55,33,2009,0
36,49,1,1,5323,0,2,6,0,0,0,36,2C8GM68494R3,6,54,2004,0
36,49,2,1,5323,0,2,31,0,0,0,36,2GCEC2906911,20,481,2009,0
36,50,1,1,1000,0,1,52,22,3,1500569,36,15GGD2714B11,92,981,2011,0
36,51,1,1,6280,0,1,14,0,0,0,36,5GZCZ23D27S8,24,401,2007,0
36,51,1,2,6280,0,1,14,0,0,0,36,5GZCZ23D27S8,24,401,2007,0
36,51,2,1,6280,0,1,15,0,0,0,36,5TDJY5G13AS0,49,422,2010,0
36,52,1,1,6731,0,1,14,0,0,0,36,1GNDT13S3523,20,401,2005,0
36,53,1,1,1221,0,1,14,0,0,0,36,1C4HJWEG3CL1,2,403,2012,0
36,53,1,2,1221,0,1,14,0,0,0,36,1C4HJWEG3CL1,2,403,2012,0
36,53,2,1,1221,0,1,3,0,0,0,36,KMHCM36C37U0,55,36,2007,1
36,55,1,1,4170,0,1,52,22,3,999999999,36,1VHGH3W22967,98,907,2009,0
36,56,1,1,750,0,1,4,0,0,0,36,2G4WS52J3212,18,7,2002,0
36,57,1,1,1640,0,2,4,0,0,0,36,1C3EL46X35N6,6,43,2005,0
36,57,2,1,1640,0,2,4,0,0,0,36,1FAFP53U86A1,12,17,2006,0
36,57,2,2,1640,0,2,4,0,0,0,36,1FAFP53U86A1,12,17,2006,0
36,58,1,1,6480,0,1,90,0,0,0,36,5Y4AM13Y2CA1,76,734,2012,0
36,58,2,1,6480,0,1,4,0,0,0,36,JS2YB5A33B63,53,40,2011,0
36,58,2,2,6480,0,1,4,0,0,0,36,JS2YB5A33B63,53,40,2011,0
36,59,1,1,4170,1,1,62,1,2,999999999,36,3ALACWDT3EDF,82,881,2014,0
36,60,1,1,50,1,1,63,7,3,1497108,36,1M2K189C82M0,86,882,2002,0
36,61,1,1,5940,0,1,4,0,0,0,36,1G1PC5SHXC71,20,25,2012,0
36,61,2,1,5940,0,1,6,0,0,0,36,2FMGK5CC0CBD,12,25,2012,0
36,61,2,2,5940,0,1,6,0,0,0,36,2FMGK5CC0CBD,12,25,2012,0
36,61,2,3,5940,0,1,6,0,0,0,36,2FMGK5CC0CBD,12,25,2012,0
36,62,1,1,4170,0,1,4,0,0,0,36,2LNBL8EV4AX7,13,1,2010,0
36,62,1,2,4170,0,1,4,0,0,0,36,2LNBL8EV4AX7,13,1,2010,0
36,62,2,1,4170,0,1,4,0,0,0,36,WDDGF81X49R0,42,42,2009,0
36,63,2,1,4725,1,1,63,1,3,999999999,36,2FZHAZCV06AW,98,809,2006,0
36,64,1,1,275,0,1,4,0,0,0,36,WDDGF8AB1EG2,42,42,2014,0
36,65,1,1,4090,0,1,4,0,0,0,36,1G6KD54Y81U2,19,3,2001,0
36,66,1,1,9997,0,1,15,0,0,0,36,1GKEK18KXPJ7,23,421,1993,0
36,66,1,2,9997,0,1,15,0,0,0,36,1GKEK18KXPJ7,23,421,1993,0
36,66,1,3,9997,0,1,15,0,0,0,36,1GKEK18KXPJ7,23,421,1993,0
36,66,1,4,9997,0,1,15,0,0,0,36,1GKEK18KXPJ7,23,421,1993,0
36,68,1,1,5260,0,1,31,0,0,0,36,3D7KS28D37G8,7,482,2007,0
36,69,1,1,460,0,1,4,0,0,0,36,1N4BL21E27C1,35,47,2007,0
36,70,1,1,4540,0,1,4,0,0,0,36,1FALP13P3VW2,12,13,1997,0
36,70,2,1,4540,0,1,31,0,0,0,36,2GCEK23C9911,20,481,2009,0
36,71,1,1,4170,0,1,2,0,0,0,36,1ZVBP8AM7C52,12,3,2012,0
36,72,1,1,3840,0,1,14,0,0,0,36,5TDDKRFH7FS1,49,403,2015,0
36,72,1,2,3840,0,1,14,0,0,0,36,5TDDKRFH7FS1,49,403,2015,0
36,73,2,1,5710,0,2,31,0,0,0,36,1D7RV1GP1BS6,7,482,2011,0
36,73,2,2,5710,0,2,31,0,0,0,36,1D7RV1GP1BS6,7,482,2011,0
36,73,2,3,5710,0,2,31,0,0,0,36,1D7RV1GP1BS6,7,482,2011,0
36,73,2,4,5710,0,2,31,0,0,0,36,1D7RV1GP1BS6,7,482,2011,0
36,73,2,5,5710,0,2,31,0,0,0,36,1D7RV1GP1BS6,7,482,2011,0
36,74,1,1,4063,0,1,16,0,0,0,36,5GRGN23U14H1,3,431,2004,0
36,74,1,2,4063,0,1,16,0,0,0,36,5GRGN23U14H1,3,431,2004,0
36,75,2,1,6760,1,1,63,1,3,1347210,36,5PVNE8JT694S,98,806,2009,0
36,75,2,2,6760,1,1,63,1,3,1347210,36,5PVNE8JT694S,98,806,2009,0
36,76,1,1,4170,0,1,4,0,0,0,36,19UUA66256A0,54,35,2006,0
36,76,2,1,4170,0,1,21,0,0,0,36,1GKS7CF4XD11,23,461,2013,0
36,77,1,1,3930,1,1,4,0,0,0,36,1G3WH52H5YF2,21,23,2000,0
36,77,2,1,3930,1,1,63,4,3,999999999,36,1NPXXPEX5FD2,87,881,2015,0
36,78,1,1,4828,0,1,21,0,0,0,36,1GCGG25V2411,20,461,2004,0
36,78,2,1,4828,0,1,4,0,0,0,36,3FAHP07Z89R2,12,23,2009,0
36,80,2,1,4170,0,1,4,0,0,0,36,4T4BF3EK3BR1,49,40,2011,0
36,80,2,2,4170,0,1,4,0,0,0,36,4T4BF3EK3BR1,49,40,2011,0
36,80,2,3,4170,0,1,4,0,0,0,36,4T4BF3EK3BR1,49,40,2011,0
36,80,2,4,4170,0,1,4,0,0,0,36,4T4BF3EK3BR1,49,40,2011,0
36,81,1,1,532,0,1,16,0,0,0,36,1FMSU43F5YEA,12,423,2000,0
36,81,1,2,532,0,1,16,0,0,0,36,1FMSU43F5YEA,12,423,2000,0
36,81,1,3,532,0,1,16,0,0,0,36,1FMSU43F5YEA,12,423,2000,0
36,81,1,4,532,0,1,16,0,0,0,36,1FMSU43F5YEA,12,423,2000,0
36,81,1,5,532,0,1,16,0,0,0,36,1FMSU43F5YEA,12,423,2000,0
36,82,1,1,705,0,1,4,0,0,0,36,WDDGF8BB9CR2,42,42,2012,0
36,83,1,1,2920,0,1,4,0,0,0,36,1LNHM87A21Y6,13,12,2001,0
36,84,1,1,4690,0,1,15,0,0,0,36,SALME11423A1,62,421,2003,0
36,85,1,1,1549,0,1,4,0,0,0,36,1LNHM82W03Y6,13,1,2003,0
36,86,1,1,3960,0,1,1,0,0,0,36,WBABS334X1JY,34,34,2001,0
36,87,1,1,705,0,1,14,0,0,0,36,1J8GR48K77C5,2,404,2007,0
36,87,1,2,705,0,1,14,0,0,0,36,1J8GR48K77C5,2,404,2007,0
36,87,2,1,705,0,1,4,0,0,0,36,1FADP3F20EL1,12,37,2014,0
36,87,3,1,705,0,1,15,0,0,0,36,1GNEK13R5VJ4,20,421,1997,0
36,88,1,1,360,0,1,4,0,0,0,36,JNKCV51E33M0,58,37,2003,0
36,88,1,2,360,0,1,4,0,0,0,36,JNKCV51E33M0,58,37,2003,0
