statenum,casenum,vnumber,pnumber,city,heavytruck,numfatal,body,cargo,gvwrating,mcinnnum,regstate,vin,make,model,modelyr,contribcirc
9,137,2,1,280,0,1,4,0,0,0,36,2G1WG5EK0B11,20,2,2011,0
9,155,1,1,715,0,1,2,0,0,0,36,4A3AL54F0XE0,52,37,1999,0
9,158,1,1,80,0,1,4,0,0,0,36,1N4AL21E99N5,35,47,2009,0
9,189,1,1,170,0,1,4,0,0,0,36,3VWRZ71K78M1,30,40,2008,0
9,189,1,2,170,0,1,4,0,0,0,36,3VWRZ71K78M1,30,40,2008,0
10,7,3,1,0,1,1,14,0,0,0,36,1J4GA39158L5,2,403,2008,0
10,57,1,1,0,0,1,4,0,0,0,36,4T1BE46K17U1,49,40,2007,0
10,57,1,2,0,0,1,4,0,0,0,36,4T1BE46K17U1,49,40,2007,0
12,144,1,1,0,0,1,83,0,0,0,36,JH2HE03054K3,37,702,2004,0
12,311,1,1,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,311,1,2,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,311,1,3,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,311,1,4,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,311,1,5,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,311,1,6,0,0,1,14,0,0,0,36,SALJY1249WA7,62,401,1998,17
12,379,1,1,0,0,1,4,0,0,0,36,2T1BR32E05C4,49,32,2005,0
12,424,1,1,3147,0,1,2,0,0,0,36,WBSKG9C52BE3,34,34,2011,0
12,636,1,1,0,0,1,14,0,0,0,36,JF2SHBFC3BH7,48,401,2011,0
12,672,2,1,860,0,1,4,0,0,0,36,4S3BD6555S72,48,34,1995,0
12,1466,1,1,1750,0,1,4,0,0,0,36,4A3AB36F75E0,52,34,2005,0
12,1763,1,1,1690,0,1,80,0,0,0,36,GL12011410,37,709,1976,0
12,1763,1,2,1690,0,1,80,0,0,0,36,GL12011410,37,709,1976,0
12,1922,4,1,0,0,1,20,0,0,0,36,5FNRL38648B4,37,441,2008,0
12,1922,4,2,0,0,1,20,0,0,0,36,5FNRL38648B4,37,441,2008,0
12,1998,1,1,0,0,1,6,0,0,0,36,YV1LW55A4X26,51,43,1999,0
12,1998,1,2,0,0,1,6,0,0,0,36,YV1LW55A4X26,51,43,1999,0
12,2076,1,1,2360,1,1,61,12,2,888888888,36,3D6WC66A88G1,7,881,2008,0
12,2076,1,2,2360,1,1,61,12,2,888888888,36,3D6WC66A88G1,7,881,2008,0
12,2264,1,1,2580,0,1,4,0,0,0,36,1G6KS54Y83U1,19,14,2003,0
12,2264,1,2,2580,0,1,4,0,0,0,36,1G6KS54Y83U1,19,14,2003,0
12,2288,1,1,2234,0,1,14,0,0,0,36,1J4GW48S1YC2,2,404,2000,0
13,711,2,1,3050,0,1,80,0,0,0,36,JKAZXCD166A0,73,706,2006,0
17,14,2,1,0,0,1,4,0,0,0,36,2HGEJ6677XH5,37,31,1999,0
21,394,2,1,0,1,1,66,6,3,1244843,36,1NP5DB9X16D8,87,881,2006,0
21,394,2,2,0,1,1,66,6,3,1244843,36,1NP5DB9X16D8,87,881,2006,0
23,23,2,1,2750,0,1,99,0,0,0,36,999999999,99,999,1969,0
24,226,2,1,0,1,2,14,0,0,0,36,1FMZU73E3YUA,12,401,2000,0
24,226,2,2,0,1,2,14,0,0,0,36,1FMZU73E3YUA,12,401,2000,0
25,92,1,1,330,0,1,4,0,0,0,36,1B3CC5FBXAN2,7,26,2010,0
25,134,1,1,122,0,1,4,0,0,0,36,1HGCP2F79CA0,37,32,2012,0
25,134,1,2,122,0,1,4,0,0,0,36,1HGCP2F79CA0,37,32,2012,0
25,208,1,1,200,0,1,80,0,0,0,36,SMT605FM01J1,50,706,2001,0
25,298,1,1,1278,0,1,4,0,0,0,36,KMHDU4AD8AU9,55,35,2010,0
25,363,1,1,1030,0,1,4,0,0,0,36,2G2WP5521811,22,20,2008,0
26,583,1,1,1260,0,1,4,0,0,0,36,1FAHP3HN0AW2,12,37,2010,0
29,371,1,1,0,0,1,16,0,0,0,36,1GKFK16R9VJ7,23,431,1997,0
33,49,1,1,220,0,2,80,0,0,0,36,JYA3ALE04VA0,76,705,1997,0
34,17,1,1,2081,1,1,4,0,0,0,36,2T1BU40E19C0,49,32,2009,0
34,45,1,1,2780,1,1,4,0,0,0,36,5NPEB4AC1BH1,55,33,2011,0
34,63,1,1,2081,0,1,4,0,0,0,36,4T1BK36B09U3,49,43,2009,0
34,63,1,2,2081,0,1,4,0,0,0,36,4T1BK36B09U3,49,43,2009,0
34,86,1,1,800,0,1,4,0,0,0,36,1LNHM84W97Y6,13,1,2007,0
34,86,1,2,800,0,1,4,0,0,0,36,1LNHM84W97Y6,13,1,2007,0
34,110,1,1,598,1,2,4,0,0,0,36,1LNHM82V67Y6,13,1,2007,0
34,110,1,2,598,1,2,4,0,0,0,36,1LNHM82V67Y6,13,1,2007,0
34,150,3,1,1540,0,1,4,0,0,0,36,4T1BF3EK6BU2,49,40,2011,0
34,217,1,1,3200,0,1,14,0,0,0,36,4A4JN2AS1BE0,52,402,2011,0
34,217,1,2,3200,0,1,14,0,0,0,36,4A4JN2AS1BE0,52,402,2011,0
34,222,2,1,2130,0,2,14,0,0,0,36,JT3HN86R2203,49,401,2002,0
34,222,2,2,2130,0,2,14,0,0,0,36,JT3HN86R2203,49,401,2002,0
34,222,2,3,2130,0,2,14,0,0,0,36,JT3HN86R2203,49,401,2002,0
34,222,2,4,2130,0,2,14,0,0,0,36,JT3HN86R2203,49,401,2002,0
34,222,2,5,2130,0,2,14,0,0,0,36,JT3HN86R2203,49,401,2002,0
34,250,1,1,0,0,1,4,0,0,0,36,4T1BE46K49U9,49,40,2009,0
34,316,1,1,1520,0,1,80,0,0,0,36,JKAVN2C1X7A0,73,706,2007,0
34,317,2,1,1590,0,1,4,0,0,0,36,1HGCP26878A0,37,32,2008,0
34,317,2,2,1590,0,1,4,0,0,0,36,1HGCP26878A0,37,32,2008,0
34,321,1,1,425,0,1,14,0,0,0,36,JHLRD78464C0,37,402,2004,0
34,327,1,1,1520,1,1,66,1,3,2092135,36,1FUYTWEB5XHB,82,881,1999,0
34,352,1,1,190,0,1,4,0,0,0,36,4T1BF18B0WU2,49,43,1998,0
34,352,1,2,190,0,1,4,0,0,0,36,4T1BF18B0WU2,49,43,1998,0
34,385,1,1,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,2,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,3,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,4,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,5,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,6,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,385,1,7,1925,0,3,15,0,0,0,36,1FMPU16W03LB,12,422,2003,0
34,386,1,1,2000,0,1,80,0,0,0,36,JS1GN7DA3721,53,705,2007,0
34,395,1,1,1990,1,1,61,99,2,999999999,36,JNAUZU1J04A5,98,898,2004,0
34,457,1,1,0,0,1,4,0,0,0,36,1FAFP13P8XW2,12,13,1999,0
34,490,1,1,3475,0,1,4,0,0,0,36,WDBUF65J13A1,42,48,2003,0
34,577,1,1,2000,0,1,4,0,0,0,36,4T1BG22K6VU7,49,40,1997,0
34,602,3,1,0,1,1,14,0,0,0,36,JTEHD20V2500,49,402,2005,0
34,606,1,1,230,0,1,6,0,0,0,36,JN8AS58V08W4,35,51,2008,0
36,1,1,1,4170,0,1,2,0,0,0,36,JH4DA945XMS0,54,32,1991,0
36,2,1,1,420,0,1,4,0,0,0,36,1G2WP52K7XF2,22,20,1999,0
36,3,1,1,5230,0,1,4,0,0,0,36,1FALP6532TK2,12,35,1996,0
36,4,1,1,4170,0,2,20,0,0,0,36,1GNDU06DXRT1,20,442,1994,0
36,4,1,2,4170,0,2,20,0,0,0,36,1GNDU06DXRT1,20,442,1994,0
36,5,1,1,2940,0,2,4,0,0,0,36,JT2VK14E7N01,49,40,1992,0
36,5,1,2,2940,0,2,4,0,0,0,36,JT2VK14E7N01,49,40,1992,0
36,5,1,3,2940,0,2,4,0,0,0,36,JT2VK14E7N01,49,40,1992,0
36,5,1,4,2940,0,2,4,0,0,0,36,JT2VK14E7N01,49,40,1992,0
36,6,1,1,1410,0,1,30,0,0,0,36,1FTZR45E95PA,12,471,2005,0
36,7,1,1,10,0,1,4,0,0,0,36,1FAFP53U5XG2,12,17,1999,0
36,8,1,1,5470,0,1,4,0,0,0,36,1N4AB41D2VC7,35,43,1997,0
36,9,1,1,5326,0,2,4,0,0,0,36,4S3BH6759176,48,34,2001,0
36,9,1,2,5326,0,2,4,0,0,0,36,4S3BH6759176,48,34,2001,0
36,10,1,1,2785,0,1,14,0,0,0,36,1FMDU34X6TUD,12,401,1996,0
36,12,1,1,3201,0,1,31,0,0,0,36,1B7HF13Z9YJ1,7,482,2000,0
36,12,1,2,3201,0,1,31,0,0,0,36,1B7HF13Z9YJ1,7,482,2000,0
36,12,1,3,3201,0,1,31,0,0,0,36,1B7HF13Z9YJ1,7,482,2000,0
36,13,1,1,40,0,1,30,0,0,0,36,1FTZR15E21TB,12,471,2001,0
36,14,1,1,2320,0,1,6,0,0,0,36,3A4FY48B27T5,6,52,2007,0
36,15,1,1,2555,0,1,2,0,0,0,36,2G2FV22P1R22,22,9,1994,0
36,16,1,1,1350,0,1,14,0,0,0,36,1FMFU18LX3LC,12,401,2003,0
36,18,1,1,6820,0,1,6,0,0,0,36,JN8AZ1MW0AW1,35,49,2010,0
36,18,1,2,6820,0,1,6,0,0,0,36,JN8AZ1MW0AW1,35,49,2010,0
36,19,1,1,6319,1,1,6,0,0,0,36,KNDJT2A21B71,63,37,2011,0
36,19,2,1,6319,1,1,63,4,3,1519394,36,1HTGLAET3WH5,84,883,1998,0
36,20,1,1,1590,0,1,4,0,0,0,36,1G8JW54R93Y5,24,7,2003,0
36,20,2,1,1590,0,1,4,0,0,0,36,1G1ZT518X6F1,12,37,2006,0
36,21,1,1,4170,0,1,21,0,0,0,36,1FTNE24W14HA,12,461,2004,0
36,22,1,1,2600,0,1,4,0,0,0,36,WBAVD335X6KV,34,34,2006,0
36,22,1,2,2600,0,1,4,0,0,0,36,WBAVD335X6KV,34,34,2006,0
36,22,1,3,2600,0,1,4,0,0,0,36,WBAVD335X6KV,34,34,2006,0
36,22,2,1,2600,0,1,2,0,0,0,36,1G1AL18F4871,20,22,2008,0
36,23,1,1,5581,0,1,3,0,0,0,36,3VWBB61C7WM0,30,47,1998,0
36,23,2,1,5581,0,1,14,0,0,0,36,1FMZU73E0YZA,12,401,2000,0
36,24,1,1,6642,0,1,4,0,0,0,36,1G1ND52J73M5,20,37,2003,0
36,24,2,1,6642,0,1,4,0,0,0,36,4S3BMBB63B32,48,34,2011,0
36,25,1,1,3160,0,1,1,0,0,0,36,WDBLK65G13T1,42,47,2003,0
36,25,2,1,3160,0,1,14,0,0,0,36,1FMZU34E8WZB,12,401,1998,0
36,26,1,1,2160,0,1,4,0,0,0,36,JT2BF22K7X01,49,40,1999,0
36,26,2,1,2160,0,1,4,0,0,0,36,2FAFP70W85X1,12,16,2005,0
36,26,2,2,2160,0,1,4,0,0,0,36,2FAFP70W85X1,12,16,2005,0
36,26,2,3,2160,0,1,4,0,0,0,36,2FAFP70W85X1,12,16,2005,0
36,27,1,1,3201,0,1,4,0,0,0,36,1FAFP53U9YA1,12,17,2000,0
36,27,2,1,3201,0,1,4,0,0,0,36,2G4WB52K7W14,18,20,1998,0
36,28,1,1,60,0,1,4,0,0,0,36,2HGEJ6670WH6,37,31,1998,0
36,28,2,1,60,0,1,20,0,0,0,36,2FMZA52491BB,12,442,2001,0
36,28,2,2,60,0,1,20,0,0,0,36,2FMZA52491BB,12,442,2001,0
36,29,1,1,4880,0,1,4,0,0,0,36,1FAFP532X4A1,12,17,2004,0
36,29,1,2,4880,0,1,4,0,0,0,36,1FAFP532X4A1,12,17,2004,0
36,29,2,1,4880,0,1,31,0,0,0,36,2GTEK19K7S15,23,481,1995,0
36,30,1,1,750,0,2,31,0,0,0,36,1FTPX14595FB,12,481,2005,0
36,31,1,1,4170,0,1,4,0,0,0,36,WAUEA88D9VA1,32,43,1997,0
36,32,1,1,6820,0,1,15,0,0,0,36,1FMFU16L73LC,12,422,2003,0
36,33,1,1,1850,0,1,31,0,0,0,36,1GCEK14R5VE1,20,481,1997,0
36,34,2,1,2250,0,1,31,0,0,0,36,1D7HU18N55S3,7,482,2005,0
36,35,1,1,3084,0,1,20,0,0,0,36,1D8HN44H98B1,7,442,2008,0
36,35,1,2,3084,0,1,20,0,0,0,36,1D8HN44H98B1,7,442,2008,0
36,35,2,1,3084,0,1,4,0,0,0,36,3N1BC13E07L4,35,50,2007,0
36,35,2,2,3084,0,1,4,0,0,0,36,3N1BC13E07L4,35,50,2007,0
36,36,1,1,4170,1,1,63,4,3,999999999,36,1M2P268C42M0,86,881,2002,0
36,37,1,1,3220,1,1,4,0,0,0,36,KMHDN45D92U3,55,35,2002,0
36,37,2,1,3220,1,1,66,1,3,163488,36,4V4NC9GH75N3,51,881,2005,0
36,38,1,1,2319,0,1,91,0,0,0,36,8CJ005348,76,998,1999,0
36,38,2,1,2319,0,1,4,0,0,0,36,1MEFM53S9YA6,14,17,2000,0
36,40,1,1,1850,0,1,4,0,0,0,36,1G2WJ52M0RF3,22,20,1994,0
36,41,1,1,156,0,1,14,0,0,0,36,1J8GW68J93C6,2,404,2003,0
36,42,1,1,4170,0,1,52,22,3,888888888,36,1VH569P75X65,98,907,1999,0
36,43,1,1,1830,0,1,30,0,0,0,36,1GTDT1368581,23,472,2005,0
36,43,2,1,1830,0,1,14,0,0,0,36,1FMYU93165KA,12,402,2005,0
36,43,2,2,1830,0,1,14,0,0,0,36,1FMYU93165KA,12,402,2005,0
36,43,2,3,1830,0,1,14,0,0,0,36,1FMYU93165KA,12,402,2005,0
36,43,2,4,1830,0,1,14,0,0,0,36,1FMYU93165KA,12,402,2005,0
36,45,1,1,1456,0,1,31,0,0,0,36,1FTRF12W55NB,12,481,2005,0
36,45,2,1,1456,0,1,31,0,0,0,36,1FTNF2B56AEB,12,481,2010,0
36,46,1,1,2700,0,1,2,0,0,0,36,1HGCG22521A0,37,32,2001,0
36,46,2,1,2700,0,1,4,0,0,0,36,1HGCB765XMA2,37,32,1991,0
36,46,2,2,2700,0,1,4,0,0,0,36,1HGCB765XMA2,37,32,1991,0
36,46,2,3,2700,0,1,4,0,0,0,36,1HGCB765XMA2,37,32,1991,0
36,47,1,1,3060,0,1,21,0,0,0,36,1GAHG39K1811,20,461,2008,0
36,47,1,2,3060,0,1,21,0,0,0,36,1GAHG39K1811,20,461,2008,0
36,47,1,3,3060,0,1,21,0,0,0,36,1GAHG39K1811,20,461,2008,0
36,47,2,1,3060,0,1,4,0,0,0,36,1MEFM50U63G6,14,17,2003,0
36,47,2,2,3060,0,1,4,0,0,0,36,1MEFM50U63G6,14,17,2003,0
36,48,1,1,3500,0,1,4,0,0,0,36,5NPET46C47H2,55,33,2007,0
36,48,2,1,3500,0,1,15,0,0,0,36,1GNUKKE3XAR2,20,422,2010,0
36,48,3,1,3500,0,1,4,0,0,0,36,KMHCG45C55U6,55,36,2005,0
36,49,2,1,4450,1,1,4,0,0,0,36,1E+12,12,16,2009,0
36,49,3,1,4450,1,1,61,1,2,999999999,36,JNAUZ51J16A5,98,808,2006,0
36,49,3,2,4450,1,1,61,1,2,999999999,36,JNAUZ51J16A5,98,808,2006,0
36,50,1,1,4170,0,1,14,0,0,0,36,SHSRD78804U2,37,402,2004,0
36,51,1,1,4660,0,2,4,0,0,0,36,JT2AE91A8L33,49,32,1990,0
36,51,2,1,4660,0,2,4,0,0,0,36,4T1SV21E3MU2,49,40,1991,0
36,52,1,1,2600,0,1,15,0,0,0,36,1FMPU18L4XLA,12,422,1999,0
36,53,1,1,750,0,1,6,0,0,0,36,4S4BP61CX773,48,45,2007,0
36,53,1,2,750,0,1,6,0,0,0,36,4S4BP61CX773,48,45,2007,0
36,53,1,3,750,0,1,6,0,0,0,36,4S4BP61CX773,48,45,2007,0
36,53,1,4,750,0,1,6,0,0,0,36,4S4BP61CX773,48,45,2007,0
36,54,1,1,6530,0,1,6,0,0,0,36,2A8GF68X87R1,6,54,2007,0
36,56,1,1,5030,0,1,4,0,0,0,36,1FAFP55204A1,12,17,2004,13
36,57,1,1,613,0,1,31,0,0,0,36,1GCEK19T51E1,20,481,2001,0
36,58,1,1,3275,1,1,31,0,0,0,36,2GCDC14Z4K11,20,481,1989,0
36,58,1,2,3275,1,1,31,0,0,0,36,2GCDC14Z4K11,20,481,1989,0
36,59,1,1,2974,0,1,14,0,0,0,36,KNDKGCA30A76,63,401,2010,0
36,60,1,1,652,0,1,21,0,0,0,36,1GBHG3967712,20,461,2007,0
36,60,1,2,652,0,1,21,0,0,0,36,1GBHG3967712,20,461,2007,0
36,60,1,3,652,0,1,21,0,0,0,36,1GBHG3967712,20,461,2007,0
36,60,2,1,652,0,1,2,0,0,0,36,1HGCM82663A0,37,32,2003,0
36,60,2,2,652,0,1,2,0,0,0,36,1HGCM82663A0,37,32,2003,0
36,61,1,1,2070,0,1,4,0,0,0,36,JT2AE09B7R00,49,32,1994,0
36,61,1,2,2070,0,1,4,0,0,0,36,JT2AE09B7R00,49,32,1994,0
36,62,1,1,4600,1,1,14,0,0,0,36,JTEGF21A5200,49,403,2002,0
36,63,1,1,6740,0,1,3,0,0,0,36,KMHCM36C19U1,55,36,2009,0
36,64,1,1,3115,0,1,4,0,0,0,36,1FAFP38ZX4W1,12,37,2004,0
36,65,1,1,530,0,1,4,0,0,0,36,1HGCG6658XA1,37,32,1999,0
36,65,1,2,530,0,1,4,0,0,0,36,1HGCG6658XA1,37,32,1999,0
36,65,2,1,530,0,1,16,0,0,0,36,1GNFK16K4SJ3,20,431,1995,0
36,66,1,1,4170,0,1,4,0,0,0,36,2C3LK53G86H3,6,51,2006,0
36,67,1,1,5230,0,1,20,0,0,0,36,1GMDX03EXVD1,22,441,1997,0
36,67,2,1,5230,0,1,4,0,0,0,36,1YVGF22C5X58,41,37,1999,0
36,67,2,2,5230,0,1,4,0,0,0,36,1YVGF22C5X58,41,37,1999,0
36,68,1,1,970,0,1,4,0,0,0,36,1G1NE52J83M7,20,37,2003,0
36,68,1,2,970,0,1,4,0,0,0,36,1G1NE52J83M7,20,37,2003,0
36,68,2,1,970,0,1,4,0,0,0,36,2HGEJ657XYH5,37,31,2000,0
36,69,1,1,340,0,1,15,0,0,0,36,1D8HB48P27F5,7,422,2007,1
36,69,1,2,340,0,1,15,0,0,0,36,1D8HB48P27F5,7,422,2007,1
36,69,2,1,340,0,1,20,0,0,0,36,1A4GP45R36B5,6,441,2006,1
36,69,2,2,340,0,1,20,0,0,0,36,1A4GP45R36B5,6,441,2006,1
36,69,2,3,340,0,1,20,0,0,0,36,1A4GP45R36B5,6,441,2006,1
36,70,1,1,1160,0,1,14,0,0,0,36,1FMYU04152KC,12,402,2002,0
36,70,1,2,1160,0,1,14,0,0,0,36,1FMYU04152KC,12,402,2002,0
36,70,2,1,1160,0,1,4,0,0,0,36,2G2WP5828712,22,20,2007,0
36,71,1,1,2120,0,1,20,0,0,0,36,1GMDX33L86D2,22,441,2006,0
36,71,2,1,2120,0,1,91,0,0,0,36,1E+12,98,998,1996,0
36,72,2,1,4170,0,1,4,0,0,0,36,2FAFP70W77X1,12,16,2007,0
36,72,3,1,4170,0,1,21,0,0,0,36,1FBSS31L39DA,12,461,2009,0
36,73,2,1,4170,1,1,63,4,3,999999999,36,1M2AU02CXAM0,86,882,2010,0
36,74,1,1,5400,0,1,31,0,0,0,36,1GCEK19C68Z2,20,481,2008,0
36,75,1,1,4170,0,1,4,0,0,0,36,1C3LC56K27N5,6,43,2007,0
36,75,1,2,4170,0,1,4,0,0,0,36,1C3LC56K27N5,6,43,2007,0
36,75,1,3,4170,0,1,4,0,0,0,36,1C3LC56K27N5,6,43,2007,0
36,75,1,4,4170,0,1,4,0,0,0,36,1C3LC56K27N5,6,43,2007,0
36,76,1,1,750,0,1,14,0,0,0,36,3G5DB03E45S5,18,401,2005,0
36,76,1,2,750,0,1,14,0,0,0,36,3G5DB03E45S5,18,401,2005,0
36,76,1,3,750,0,1,14,0,0,0,36,3G5DB03E45S5,18,401,2005,0
36,76,1,4,750,0,1,14,0,0,0,36,3G5DB03E45S5,18,401,2005,0
36,76,1,5,750,0,1,14,0,0,0,36,3G5DB03E45S5,18,401,2005,0
36,76,2,1,750,0,1,6,0,0,0,36,JN8AS5MVXAW1,35,51,2010,0
36,77,1,1,170,0,1,4,0,0,0,36,1G6KD57Y78U1,19,22,2008,0
36,77,2,1,170,0,1,4,0,0,0,36,1G3AG55N9P63,21,20,1993,0
36,78,1,1,6731,0,1,4,0,0,0,36,1FAFP53U23G2,12,17,2003,0
36,78,1,2,6731,0,1,4,0,0,0,36,1FAFP53U23G2,12,17,2003,0
36,79,1,1,110,0,1,4,0,0,0,36,1Y1SK52892Z4,20,32,2002,0
36,80,1,1,5480,1,1,4,0,0,0,36,YV1TS92D4212,51,45,2002,0
36,81,1,1,1900,0,1,4,0,0,0,36,2G1WF52E1591,20,2,2005,0
36,81,1,2,1900,0,1,4,0,0,0,36,2G1WF52E1591,20,2,2005,0
36,82,1,1,1610,0,1,30,0,0,0,36,1GCDT19W7T81,20,471,1996,0
36,83,1,1,1292,0,1,31,0,0,0,36,1FTPX14534NA,12,481,2004,0
36,83,1,2,1292,0,1,31,0,0,0,36,1FTPX14534NA,12,481,2004,0
36,83,1,3,1292,0,1,31,0,0,0,36,1FTPX14534NA,12,481,2004,0
36,83,1,4,1292,0,1,31,0,0,0,36,1FTPX14534NA,12,481,2004,0
36,84,1,1,1077,0,1,4,0,0,0,36,JTDBL40E0990,49,32,2009,0
36,84,2,1,1077,0,1,4,0,0,0,36,1MEHM40W08G6,14,17,2008,0
36,84,2,2,1077,0,1,4,0,0,0,36,1MEHM40W08G6,14,17,2008,0
36,85,1,1,1160,0,1,4,0,0,0,36,1HGCG5544YA0,37,32,2000,0
36,85,2,1,1160,0,1,91,0,0,0,36,8BG009104,76,998,1996,0
36,85,3,1,1160,0,1,91,0,0,0,36,318400177,99,998,1983,0
36,86,1,1,4461,0,1,30,0,0,0,36,5TEPM62N21Z7,49,472,2001,0
36,87,1,1,4019,0,1,4,0,0,0,36,KNADE1232661,63,32,2006,0
36,87,1,2,4019,0,1,4,0,0,0,36,KNADE1232661,63,32,2006,0
36,88,1,1,4690,0,1,2,0,0,0,36,WBAAF9319MEE,34,34,1991,0
36,88,1,2,4690,0,1,2,0,0,0,36,WBAAF9319MEE,34,34,1991,0
36,89,1,1,2605,0,1,31,0,0,0,36,1GCEK19TXXE2,20,481,1999,0
36,90,1,1,3060,0,1,31,0,0,0,36,1N6AA06B75N5,35,473,2005,0
36,91,1,1,1170,0,1,4,0,0,0,36,1G4GE5ED7BF1,18,22,2011,0
36,93,1,1,4170,0,1,31,4,2,999999999,36,1GC1KXCGXBF1,20,481,2011,0
36,94,1,1,403,0,1,31,0,0,0,36,1GCEK14T1XZ1,20,481,1999,0
36,94,2,1,403,0,1,14,0,0,0,36,1J4FF48S8YL1,2,404,2000,0
36,94,2,2,403,0,1,14,0,0,0,36,1J4FF48S8YL1,2,404,2000,0
36,95,1,1,4987,0,1,4,0,0,0,36,2G1WL52M9W91,20,20,1998,0
36,96,1,1,3880,0,1,14,0,0,0,36,5GZCZ63476S8,24,401,2006,0
36,96,2,1,3880,0,1,50,22,3,23863,36,1HVBRABN82A9,84,981,2002,0
36,96,2,2,3880,0,1,50,22,3,23863,36,1HVBRABN82A9,84,981,2002,0
36,97,1,1,3146,0,1,4,0,0,0,36,WVWGC83A3TE0,30,46,1996,1
36,98,1,1,535,0,1,14,0,0,0,36,4S6CY58V9S44,37,401,1995,0
36,99,1,1,4770,0,1,80,0,0,0,36,WB1046905J62,34,706,1988,0
36,100,1,1,3460,0,1,20,0,0,0,36,5N1BV28UX5N1,35,443,2005,0
36,100,1,2,3460,0,1,20,0,0,0,36,5N1BV28UX5N1,35,443,2005,0
36,100,1,3,3460,0,1,20,0,0,0,36,5N1BV28UX5N1,35,443,2005,0
36,100,1,4,3460,0,1,20,0,0,0,36,5N1BV28UX5N1,35,443,2005,0
36,100,1,5,3460,0,1,20,0,0,0,36,5N1BV28UX5N1,35,443,2005,0
36,101,1,1,2247,0,1,14,0,0,0,36,1GNDT13W2X22,20,401,1999,0
36,102,1,1,6410,0,1,20,0,0,0,36,1C4GP64L7VB3,6,441,1997,0
36,103,1,1,406,0,1,4,0,0,0,36,1FALP10P3VW1,12,17,1997,0
36,103,1,2,406,0,1,4,0,0,0,36,1FALP10P3VW1,12,17,1997,0
