statenum,casenum,vnumber,pnumber,city,heavytruck,numfatal,body,cargo,gvwrating,mcinnnum,regstate,vin,make,model,modelyr,contribcirc
34,59,1,1,844,0,1,4,0,0,0,36,4T1BK36B26U0,49,43,2006,0
34,68,1,1,2498,0,1,15,0,0,0,36,1GKS2AE02BR2,23,422,2011,0
34,167,1,1,1540,0,1,14,0,0,0,36,5TDBK3EH5CS1,49,403,2012,0
34,167,1,2,1540,0,1,14,0,0,0,36,5TDBK3EH5CS1,49,403,2012,0
34,193,1,1,1590,0,1,2,0,0,0,36,1FAFP44483F3,12,3,2003,98
34,197,2,1,1520,0,1,4,0,0,0,36,4T1BE32K04U3,49,40,2004,0
34,197,2,2,1520,0,1,4,0,0,0,36,4T1BE32K04U3,49,40,2004,0
34,197,2,3,1520,0,1,4,0,0,0,36,4T1BE32K04U3,49,40,2004,0
34,201,1,1,0,1,1,4,0,0,0,36,WBA3B5C54EP6,34,34,2014,0
34,201,2,1,0,1,1,66,1,3,1855415,36,2HSCNAPR46C1,84,881,2006,0
34,201,2,2,0,1,1,66,1,3,1855415,36,2HSCNAPR46C1,84,881,2006,0
34,221,2,1,560,1,1,4,0,0,0,36,1G11C5SL0EF2,20,37,2014,0
34,231,1,1,0,0,1,14,0,0,0,36,WVGBV7AX9DW5,30,402,2013,0
34,267,1,1,800,1,1,31,0,0,0,36,2B7JB21Y8YK1,7,482,2000,0
34,271,1,1,2498,1,1,62,1,2,125563,36,1HTMMAAL36H1,84,884,2006,0
34,285,1,1,3144,1,1,20,0,0,0,36,4T3ZF13C71U3,49,442,2001,0
34,285,1,2,3144,1,1,20,0,0,0,36,4T3ZF13C71U3,49,442,2001,0
34,285,1,3,3144,1,1,20,0,0,0,36,4T3ZF13C71U3,49,442,2001,0
34,285,1,4,3144,1,1,20,0,0,0,36,4T3ZF13C71U3,49,442,2001,0
34,327,3,1,800,1,3,4,0,0,0,36,19XFB2F54DE0,37,31,2013,0
34,327,3,2,800,1,3,4,0,0,0,36,19XFB2F54DE0,37,31,2013,0
34,327,3,3,800,1,3,4,0,0,0,36,19XFB2F54DE0,37,31,2013,0
34,327,3,4,800,1,3,4,0,0,0,36,19XFB2F54DE0,37,31,2013,0
34,335,1,1,2130,0,1,4,0,0,0,36,4T1BK1EB1EU0,49,43,2014,98
34,348,2,1,860,0,1,21,0,0,0,36,1FTNE24W18DA,12,461,2008,0
34,363,1,1,3310,0,1,31,0,0,0,36,5TFUY5F1XAX1,49,482,2010,98
34,372,2,1,3470,1,1,66,1,3,80806,36,1FUJGEBG5CSB,82,881,2012,0
34,410,1,1,670,0,1,49,0,0,0,36,1E+12,49,999,2004,98
34,410,1,2,670,0,1,49,0,0,0,36,1E+12,49,999,2004,98
34,410,1,3,670,0,1,49,0,0,0,36,1E+12,49,999,2004,98
34,410,1,4,670,0,1,49,0,0,0,36,1E+12,49,999,2004,98
34,410,1,5,670,0,1,49,0,0,0,36,1E+12,49,999,2004,98
34,446,2,1,3526,0,1,6,0,0,0,36,4JGCB65E57A0,42,50,2007,0
34,446,2,2,3526,0,1,6,0,0,0,36,4JGCB65E57A0,42,50,2007,0
34,463,1,1,250,0,1,2,0,0,0,36,JHMBB6244VC8,37,33,1997,0
36,1,1,1,903,0,1,4,0,0,0,36,1YVHP80C785M,41,50,2008,0
36,2,1,1,4170,0,1,14,0,0,0,36,5N1ED28Y11C5,35,402,2001,0
36,2,1,2,4170,0,1,14,0,0,0,36,5N1ED28Y11C5,35,402,2001,0
36,2,1,3,4170,0,1,14,0,0,0,36,5N1ED28Y11C5,35,402,2001,0
36,2,1,4,4170,0,1,14,0,0,0,36,5N1ED28Y11C5,35,402,2001,0
36,3,1,1,2485,0,1,14,0,0,0,36,1GKDT13S1422,23,401,2004,0
36,4,1,1,2160,0,1,4,0,0,0,36,KMHFG4JG7DA2,55,39,2013,0
36,4,1,2,2160,0,1,4,0,0,0,36,KMHFG4JG7DA2,55,39,2013,0
36,5,1,1,4170,1,1,62,1,2,999999999,36,5PVNJ8JT882S,98,806,2008,0
36,5,2,1,4170,1,1,21,0,0,0,36,1FTNE24W29DA,12,461,2009,0
36,6,1,1,4170,0,1,4,0,0,0,36,4T1BF3EK7AU0,49,40,2010,0
36,6,2,1,4170,0,1,14,0,0,0,36,1J4FJ78S5SL6,2,404,1995,0
36,7,1,1,4170,0,1,4,0,0,0,36,YV1TS92D1312,51,45,2003,0
36,9,1,1,4170,0,1,14,0,0,0,36,1J4GL48K77W5,2,405,2007,0
36,10,1,1,5025,1,1,4,0,0,0,36,JHMCG66501C0,37,31,2001,0
36,10,2,1,5025,1,1,63,1,3,546484,36,2NKHHM7XXCM2,85,881,2012,0
36,11,1,1,2440,1,1,66,2,3,20887,36,1FUJGEDR7CLB,82,881,2012,0
36,12,1,1,814,0,1,4,0,0,0,36,5NPEB4ACXDH6,55,33,2013,0
36,12,1,2,814,0,1,4,0,0,0,36,5NPEB4ACXDH6,55,33,2013,0
36,12,2,1,814,0,1,4,0,0,0,36,1FAHP28126G1,12,21,2006,0
36,13,1,1,810,0,1,2,0,0,0,36,1G1FP87H9FN1,20,9,1985,0
36,13,2,1,810,0,1,14,0,0,0,36,WVGBV7AXXCW0,30,402,2012,0
36,14,1,1,4170,0,1,51,22,3,15092,36,2PCH33497X10,98,981,1999,0
36,15,1,1,4540,0,1,14,0,0,0,36,1J8GN28K78W2,2,405,2008,0
36,15,2,1,4540,0,1,4,0,0,0,36,1Y1SK5487XZ4,20,32,1999,0
36,16,1,1,4170,0,1,4,0,0,0,36,2FABP7AV3AX1,12,16,2010,0
36,17,1,1,6365,1,1,14,0,0,0,36,5J6YH28676L0,37,403,2006,0
36,17,2,1,6365,1,1,66,1,3,1140233,36,1XP5PBEXXPN3,87,881,1993,0
36,18,2,1,5453,0,1,30,0,0,0,36,1D7HE52N45S1,7,472,2005,0
36,19,1,1,4170,0,1,14,0,0,0,36,2HKRM4H32DH6,37,402,2013,0
36,20,1,1,20,0,1,31,0,0,0,36,1GCHK29U34E1,20,481,2004,0
36,21,1,1,4170,0,1,4,0,0,0,36,WVWNP7AN4BE7,30,46,2011,0
36,21,1,2,4170,0,1,4,0,0,0,36,WVWNP7AN4BE7,30,46,2011,0
36,21,1,3,4170,0,1,4,0,0,0,36,WVWNP7AN4BE7,30,46,2011,0
36,21,1,4,4170,0,1,4,0,0,0,36,WVWNP7AN4BE7,30,46,2011,0
36,22,1,1,1169,0,1,4,0,0,0,36,1G4HP54K8242,18,2,2002,0
36,23,1,1,1961,0,1,4,0,0,0,36,1YVGE22D8V56,41,37,1997,0
36,23,1,2,1961,0,1,4,0,0,0,36,1YVGE22D8V56,41,37,1997,0
36,24,1,1,2940,0,1,2,0,0,0,36,JF1GM6351SH4,48,38,1995,0
36,24,1,2,2940,0,1,2,0,0,0,36,JF1GM6351SH4,48,38,1995,0
36,25,1,1,5870,0,1,4,0,0,0,36,1HGCM66554A0,37,32,2004,0
36,25,2,1,5870,0,1,14,0,0,0,36,2CNDL73F9760,20,404,2007,0
36,26,2,1,4170,0,1,52,22,3,999999999,36,1M8PDMDA06P0,93,981,2006,0
36,29,1,1,3380,0,1,4,0,0,0,36,2G1WF52E1393,20,2,2003,0
36,30,1,1,5961,0,1,4,0,0,0,36,2G1WB55K1891,20,2,2008,0
36,30,1,2,5961,0,1,4,0,0,0,36,2G1WB55K1891,20,2,2008,0
36,30,2,1,5961,0,1,31,0,0,0,36,1D7HU18D14S6,7,482,2004,0
36,31,1,1,4130,0,1,1,0,0,0,36,1C3BJ45K5JG3,6,16,1988,0
36,33,1,1,2564,0,1,20,0,0,0,36,4T3ZF13C4YU3,49,442,2000,0
36,35,1,1,3680,0,1,4,0,0,0,36,YV1TS92D4313,51,45,2003,0
36,35,2,1,3680,0,1,4,0,0,0,36,1B3ES46C9YD7,7,20,2000,0
36,35,2,2,3680,0,1,4,0,0,0,36,1B3ES46C9YD7,7,20,2000,0
36,36,1,1,4170,1,1,61,1,2,999999999,36,1FDAX56R88ED,12,881,2008,0
36,36,1,2,4170,1,1,61,1,2,999999999,36,1FDAX56R88ED,12,881,2008,0
36,36,2,1,4170,1,1,4,0,0,0,36,2B3KA43R56H3,7,24,2006,0
36,36,2,2,4170,1,1,4,0,0,0,36,2B3KA43R56H3,7,24,2006,0
36,36,2,3,4170,1,1,4,0,0,0,36,2B3KA43R56H3,7,24,2006,0
36,37,1,1,1495,0,1,14,0,0,0,36,5J6RE48319L0,37,402,2009,0
36,38,1,1,4682,0,1,4,0,0,0,36,2T1BR18E5WC0,49,32,1998,0
36,38,2,1,4682,0,1,15,0,0,0,36,1FMPU16515LA,12,422,2005,0
36,39,1,1,4170,1,1,3,0,0,0,36,WMWMM93529TF,69,54,2009,0
36,39,2,1,4170,1,1,15,0,0,0,36,2HNYD28628H5,54,421,2008,0
36,39,5,1,4170,1,1,14,0,0,0,36,1FMYU031X6KA,12,402,2006,0
36,39,5,2,4170,1,1,14,0,0,0,36,1FMYU031X6KA,12,402,2006,0
36,39,6,1,4170,1,1,63,1,3,999999999,36,1M2AV09C88M0,86,882,2008,0
36,40,1,1,1173,0,1,30,0,0,0,36,1FTYR14X5YTA,12,471,2000,0
36,41,1,1,3313,0,1,2,0,0,0,36,1HGEJ612XVL0,37,31,1997,0
36,42,1,1,6170,0,1,31,0,0,0,36,1FTZF182XXNA,12,481,1999,0
36,43,1,1,880,0,1,14,0,0,0,36,1J4FJ68S6WL2,2,404,1998,0
36,44,1,1,5958,0,1,4,0,0,0,36,1G1JC5240273,20,16,2002,0
36,45,1,1,830,0,1,30,0,0,0,36,2HJYK16596H5,37,471,2006,0
36,45,2,1,830,0,1,6,0,0,0,36,1FAHP36N37W1,12,37,2007,0
36,46,1,1,1916,0,1,4,0,0,0,36,2G4WS52M1W14,18,7,1998,0
36,47,1,1,4404,0,1,15,0,0,0,36,5TDBT48A75S2,49,422,2005,0
36,48,1,1,1600,0,1,30,0,0,0,36,1D7HL12XX3S3,7,472,2003,0
36,48,1,2,1600,0,1,30,0,0,0,36,1D7HL12XX3S3,7,472,2003,0
36,49,1,1,5230,0,1,52,22,3,999999999,36,15GGD2712910,92,981,2009,0
36,50,1,1,4600,0,1,4,0,0,0,36,1N4AA51E29C8,35,39,2009,0
36,51,1,1,6250,0,1,4,0,0,0,36,4T1BE46K69U3,49,40,2009,0
36,52,1,1,1302,0,1,2,0,0,0,36,2HGES25771H5,37,31,2001,0
36,53,1,1,5480,0,1,4,0,0,0,36,1G4HP53L4NH5,18,2,1992,0
36,54,1,1,6813,0,1,4,0,0,0,36,1G3CX52L3R43,21,3,1994,0
36,55,1,1,4170,1,1,21,0,0,0,36,1FBSS31S73HA,12,461,2003,0
36,56,1,1,2800,0,1,20,0,0,0,36,2C4RVAAGXCR2,30,443,2012,0
36,57,1,1,4500,0,1,14,0,0,0,36,JF2SJAAC0EH4,48,401,2014,0
36,58,1,1,3540,0,1,20,0,0,0,36,1FMZK061X6GA,12,443,2006,0
36,59,1,1,6510,0,1,14,0,0,0,36,3GSDL43N58S6,24,401,2008,0
36,60,1,1,5480,1,1,62,1,2,1872197,36,1GBJ6C1375F5,20,881,2005,0
36,61,1,1,780,0,1,4,0,0,0,36,JTDKN3DU4A00,49,46,2010,0
36,62,1,1,2120,0,1,4,0,0,0,36,3N1AB41D9WL0,35,43,1998,0
36,64,1,1,4060,0,1,14,0,0,0,36,1FMZU72E51ZA,12,401,2001,0
36,65,1,1,4170,0,1,52,22,3,999999999,36,5FYC4FB02CC0,98,981,2012,0
36,66,1,1,1930,0,1,2,0,0,0,36,1G8ZN12892Z2,24,2,2002,0
36,68,1,1,4170,0,1,4,0,0,0,36,1HGCG5642XA0,37,32,1999,0
36,68,1,2,4170,0,1,4,0,0,0,36,1HGCG5642XA0,37,32,1999,0
36,68,2,1,4170,0,1,15,0,0,0,36,1GYFK435X9R1,19,421,2009,0
36,69,1,1,6080,0,2,14,0,0,0,36,2BCCL81K1HB5,2,403,1987,0
36,70,2,1,2150,1,1,62,3,2,1504952,36,1FVACWDU88HZ,82,881,2008,0
36,70,3,1,2150,1,1,14,0,0,0,36,4M2ZU86K14ZJ,14,401,2004,0
36,72,1,1,5949,0,1,2,0,0,0,36,2G1WX15K1293,20,36,2002,0
36,72,2,1,5949,0,1,4,0,0,0,36,1G8ZH52801Z3,24,1,2001,0
36,73,1,1,4170,1,1,61,1,2,999999999,36,JALE5W16XB79,38,882,2011,0
36,73,2,1,4170,1,1,52,22,3,999999999,36,4RKYS92U1C45,98,981,2012,0
36,73,2,2,4170,1,1,52,22,3,999999999,36,4RKYS92U1C45,98,981,2012,0
36,74,1,1,4170,0,2,1,0,0,0,36,WAUVGAFH2AN0,32,52,2010,0
36,74,1,2,4170,0,2,1,0,0,0,36,WAUVGAFH2AN0,32,52,2010,0
36,75,1,1,705,0,1,14,0,0,0,36,1FMCU93124KB,12,402,2004,0
36,75,1,2,705,0,1,14,0,0,0,36,1FMCU93124KB,12,402,2004,0
36,75,2,1,705,0,1,4,0,0,0,36,JF1GD29633G5,48,38,2003,0
36,76,1,1,2400,0,1,4,0,0,0,36,1G1AL55F9676,20,22,2006,0
36,77,1,1,4170,1,1,63,7,3,999999999,36,1M2AU04CX9M0,86,882,2009,0
36,77,1,2,4170,1,1,63,7,3,999999999,36,1M2AU04CX9M0,86,882,2009,0
36,78,1,1,4170,0,1,4,0,0,0,36,JN1CA31A8YT0,35,39,2000,0
36,78,2,1,4170,0,1,4,0,0,0,36,1N4AA5AP7BC8,35,39,2011,0
36,78,2,2,4170,0,1,4,0,0,0,36,1N4AA5AP7BC8,35,39,2011,0
36,79,1,1,5810,0,1,31,0,0,0,36,1FTRW08L41KE,12,481,2001,0
36,80,1,1,3370,0,1,4,0,0,0,36,4T1BG22K8WU3,49,40,1998,0
36,80,1,2,3370,0,1,4,0,0,0,36,4T1BG22K8WU3,49,40,1998,0
36,80,2,1,3370,0,1,30,0,0,0,36,5TEPX42N55Z0,49,472,2005,0
36,80,2,2,3370,0,1,30,0,0,0,36,5TEPX42N55Z0,49,472,2005,0
36,81,1,1,4170,0,1,4,0,0,0,36,1N4BL11D74C1,35,47,2004,0
36,82,1,1,2695,0,1,2,0,0,0,36,4A3AX35G6TE3,52,37,1996,0
36,82,1,2,2695,0,1,2,0,0,0,36,4A3AX35G6TE3,52,37,1996,0
36,83,1,1,4170,0,1,20,0,0,0,36,5FNRL38686B4,37,441,2006,0
36,83,1,2,4170,0,1,20,0,0,0,36,5FNRL38686B4,37,441,2006,0
36,83,1,3,4170,0,1,20,0,0,0,36,5FNRL38686B4,37,441,2006,0
36,84,1,1,1954,0,2,4,0,0,0,36,1N4AA51E89C8,35,39,2009,0
36,84,1,2,1954,0,2,4,0,0,0,36,1N4AA51E89C8,35,39,2009,0
36,85,1,1,5105,0,1,30,0,0,0,36,1B7GG22N5YS7,7,472,2000,0
36,85,1,2,5105,0,1,30,0,0,0,36,1B7GG22N5YS7,7,472,2000,0
36,85,2,1,5105,0,1,91,0,0,0,36,1E+12,98,998,1995,0
36,86,1,1,750,0,1,4,0,0,0,36,2B3KA43D09H5,7,24,2009,0
36,87,1,1,1899,0,1,4,0,0,0,36,3LNHM28T87R6,13,13,2007,0
36,89,1,1,6380,0,1,6,0,0,0,36,3GNDA23PX6S6,20,23,2006,0
36,89,1,2,6380,0,1,6,0,0,0,36,3GNDA23PX6S6,20,23,2006,0
36,90,1,1,4170,0,1,21,0,0,0,36,1FBSS3BL6ADA,12,461,2010,0
36,90,1,2,4170,0,1,21,0,0,0,36,1FBSS3BL6ADA,12,461,2010,0
36,90,1,3,4170,0,1,21,0,0,0,36,1FBSS3BL6ADA,12,461,2010,0
36,90,1,4,4170,0,1,21,0,0,0,36,1FBSS3BL6ADA,12,461,2010,0
36,90,1,5,4170,0,1,21,0,0,0,36,1FBSS3BL6ADA,12,461,2010,0
36,91,1,1,4170,0,1,52,22,3,999999999,36,1VHHH3P27967,98,907,2009,0
36,92,1,1,2920,0,1,4,0,0,0,36,1HGCM56614A0,37,32,2004,0
36,92,1,2,2920,0,1,4,0,0,0,36,1HGCM56614A0,37,32,2004,0
36,93,1,1,300,0,1,4,0,0,0,36,1G4HP52K0WH4,18,2,1998,0
36,93,2,1,300,0,1,30,0,0,0,36,1GTCS1486582,23,472,2005,0
36,94,1,1,156,0,1,15,0,0,0,36,1GKS2EEF2BR3,23,421,2011,0
36,94,2,1,156,0,1,5,0,0,0,36,JHMGE88689S0,37,39,2009,0
36,94,2,2,156,0,1,5,0,0,0,36,JHMGE88689S0,37,39,2009,0
36,95,2,1,6080,1,1,2,0,0,0,36,JN1AZ34D13T1,35,48,2003,0
36,95,2,2,6080,1,1,2,0,0,0,36,JN1AZ34D13T1,35,48,2003,0
36,96,1,1,3455,0,1,4,0,0,0,36,WBAHC2316LBE,34,35,1990,0
36,97,1,1,1179,0,1,2,0,0,0,36,KMHHN65F94U1,55,37,2004,1
36,97,2,1,1179,0,1,6,0,0,0,36,3D4PH3FG5BT5,7,27,2011,0
36,97,2,2,1179,0,1,6,0,0,0,36,3D4PH3FG5BT5,7,27,2011,0
36,98,1,1,4090,0,2,4,0,0,0,36,3VWSE69M84M0,30,40,2004,0
36,98,1,2,4090,0,2,4,0,0,0,36,3VWSE69M84M0,30,40,2004,0
36,99,1,1,5940,0,1,5,0,0,0,36,JHMZE1355YT0,37,37,2000,0
36,99,2,1,5940,0,1,31,0,0,0,36,1FTNX21P33ED,12,481,2003,0
36,99,2,2,5940,0,1,31,0,0,0,36,1FTNX21P33ED,12,481,2003,0
36,99,2,3,5940,0,1,31,0,0,0,36,1FTNX21P33ED,12,481,2003,0
36,100,1,1,2600,0,1,4,0,0,0,36,2MEFM74V87X6,14,6,2007,0
36,100,2,1,2600,0,1,15,0,0,0,36,SALME15478A2,62,421,2008,0
36,100,2,2,2600,0,1,15,0,0,0,36,SALME15478A2,62,421,2008,0
36,101,1,1,2840,0,1,20,0,0,0,36,5TDKK3DC2DS3,49,442,2013,0
36,101,1,2,2840,0,1,20,0,0,0,36,5TDKK3DC2DS3,49,442,2013,0
36,101,1,3,2840,0,1,20,0,0,0,36,5TDKK3DC2DS3,49,442,2013,0
